purchase_id,company_id,product_id,customer_id,purchase_date,quantity,unit_price,discount,channel,region
PUR075328,C007,P0321,CUST09505,2024-12-14,2,36275.45,0.15,Online,East
PUR075329,C008,P0372,CUST00075,2025-04-01,1,20327.2,0.2,Marketplace,North
PUR075330,C001,P0006,CUST07862,2023-06-19,3,5917.55,0.05,Retail Store,East
PUR075331,C010,P0499,CUST05650,2024-09-18,2,38046.4,0.2,Marketplace,Central
PUR075332,C004,P0197,CUST03196,2024-07-22,2,21368.35,0.05,Marketplace,West
PUR075333,C008,P0379,CUST07768,2025-09-26,1,2534.6,0.05,Marketplace,East
PUR075334,C002,P0062,CUST09861,2024-11-16,3,9596.8,0.2,Retail Store,Central
PUR075335,C001,P0027,CUST08471,2023-08-17,1,33954.0,0.0,Retail Store,Central
PUR075336,C001,P0017,CUST04440,2023-06-05,3,43952.4,0.1,Marketplace,East
PUR075337,C009,P0431,CUST09498,2023-08-19,1,35766.0,0.0,Marketplace,West
PUR075338,C006,P0291,CUST07936,2023-01-23,1,47621.0,0.0,Marketplace,West
PUR075339,C010,P0484,CUST08195,2023-06-26,1,14333.55,0.15,Retail Store,North
PUR075340,C003,P0108,CUST01854,2024-06-16,2,8211.85,0.15,Retail Store,West
PUR075341,C006,P0287,CUST02697,2024-03-20,2,16400.7,0.1,Marketplace,West
PUR075342,C008,P0359,CUST01575,2024-12-29,2,22748.0,0.2,Marketplace,Central
PUR075343,C006,P0255,CUST03110,2025-04-09,3,31516.0,0.2,Retail Store,Central
PUR075344,C006,P0259,CUST06154,2023-06-29,3,6222.5,0.05,Online,East
PUR075345,C007,P0306,CUST09948,2025-02-11,2,28496.8,0.2,Retail Store,Central
PUR075346,C001,P0050,CUST06327,2024-05-04,1,13806.9,0.1,Retail Store,West
PUR075347,C004,P0152,CUST05235,2025-04-15,1,6057.0,0.0,Marketplace,West
PUR075348,C010,P0451,CUST09007,2025-10-13,3,39241.6,0.2,Online,East
PUR075349,C002,P0090,CUST03497,2023-06-14,2,33472.8,0.1,Online,East
PUR075350,C009,P0434,CUST07059,2023-08-11,3,34958.4,0.2,Marketplace,Central
PUR075351,C006,P0262,CUST08116,2025-07-19,1,1370.85,0.05,Marketplace,North
PUR075352,C006,P0282,CUST01561,2023-11-22,2,13261.0,0.0,Marketplace,East
PUR075353,C008,P0374,CUST08594,2023-05-17,1,41516.9,0.05,Online,North
PUR075354,C007,P0329,CUST07360,2024-03-07,2,23376.7,0.15,Online,Central
PUR075355,C008,P0370,CUST07647,2025-11-22,3,8900.1,0.1,Retail Store,North
PUR075356,C005,P0211,CUST09231,2025-05-19,3,3211.95,0.05,Retail Store,Central
PUR075357,C007,P0317,CUST04260,2023-03-16,1,21967.0,0.0,Retail Store,North
PUR075358,C003,P0142,CUST09399,2023-06-22,1,32252.4,0.15,Retail Store,North
PUR075359,C005,P0217,CUST01687,2024-05-22,1,6997.6,0.2,Retail Store,Central
PUR075360,C006,P0267,CUST05381,2024-07-30,2,40692.05,0.15,Online,North
PUR075361,C007,P0311,CUST02412,2024-03-04,3,34765.0,0.15,Marketplace,East
PUR075362,C003,P0130,CUST06798,2023-04-26,3,34774.35,0.15,Online,North
PUR075363,C010,P0468,CUST05089,2024-12-24,3,21740.45,0.15,Marketplace,North
PUR075364,C001,P0040,CUST09340,2025-12-17,1,3360.15,0.05,Online,South
PUR075365,C008,P0394,CUST05984,2024-08-08,2,7729.2,0.1,Retail Store,Central
PUR075366,C004,P0189,CUST02182,2024-10-14,3,18626.05,0.15,Marketplace,South
PUR075367,C003,P0132,CUST04246,2023-01-28,1,21805.9,0.15,Online,West
PUR075368,C007,P0343,CUST00284,2023-07-18,3,31524.0,0.2,Retail Store,Central
PUR075369,C007,P0306,CUST06410,2024-01-02,2,30277.85,0.15,Online,North
PUR075370,C007,P0317,CUST05330,2023-06-30,2,21967.0,0.0,Marketplace,South
PUR075371,C001,P0029,CUST01511,2023-08-31,2,31400.8,0.2,Retail Store,Central
PUR075372,C002,P0078,CUST00854,2024-10-20,2,38698.25,0.05,Marketplace,North
PUR075373,C005,P0245,CUST07122,2025-07-26,2,44206.0,0.0,Retail Store,East
PUR075374,C006,P0292,CUST05768,2024-08-16,2,5651.55,0.05,Online,West
PUR075375,C001,P0040,CUST00666,2024-11-16,3,3006.45,0.15,Retail Store,South
PUR075376,C010,P0466,CUST01407,2023-09-13,3,23971.0,0.0,Retail Store,West
PUR075377,C008,P0372,CUST01365,2025-12-07,1,20327.2,0.2,Retail Store,South
PUR075378,C006,P0257,CUST00070,2023-07-07,1,25624.1,0.15,Online,East
PUR075379,C008,P0371,CUST05598,2025-08-26,3,26276.05,0.15,Online,Central
PUR075380,C004,P0193,CUST02096,2024-11-01,2,8044.0,0.0,Retail Store,West
PUR075381,C001,P0043,CUST02122,2024-12-08,2,38691.6,0.05,Online,South
PUR075382,C002,P0098,CUST00671,2023-08-28,1,42934.3,0.05,Marketplace,North
PUR075383,C005,P0210,CUST07955,2024-02-05,3,18718.8,0.05,Retail Store,East
PUR075384,C005,P0207,CUST06407,2023-06-09,3,30851.6,0.15,Online,East
PUR075385,C009,P0449,CUST09400,2024-10-27,2,12485.7,0.1,Retail Store,West
PUR075386,C003,P0148,CUST05820,2025-12-07,1,7193.0,0.0,Retail Store,Central
PUR075387,C007,P0309,CUST02636,2024-07-30,3,15347.2,0.2,Retail Store,East
PUR075388,C004,P0194,CUST08867,2024-09-25,1,36454.35,0.05,Retail Store,North
PUR075389,C007,P0308,CUST06297,2024-10-25,2,27081.0,0.0,Retail Store,East
PUR075390,C007,P0310,CUST00137,2025-03-27,1,20260.65,0.05,Marketplace,Central
PUR075391,C008,P0393,CUST07824,2025-07-09,2,42964.0,0.0,Retail Store,West
PUR075392,C009,P0405,CUST05685,2023-12-07,3,26555.35,0.05,Marketplace,North
PUR075393,C008,P0377,CUST02977,2024-10-23,3,16448.0,0.2,Retail Store,Central
PUR075394,C008,P0400,CUST06519,2023-11-15,1,22146.3,0.1,Online,West
PUR075395,C007,P0326,CUST06766,2023-05-04,2,28938.9,0.05,Online,West
PUR075396,C006,P0283,CUST00561,2025-09-03,3,35912.85,0.05,Retail Store,East
PUR075397,C002,P0065,CUST02033,2023-07-28,3,44353.0,0.0,Marketplace,West
PUR075398,C007,P0321,CUST00169,2025-07-10,1,42677.0,0.0,Marketplace,Central
PUR075399,C005,P0237,CUST08217,2024-01-17,1,1603.2,0.2,Retail Store,West
PUR075400,C006,P0263,CUST02244,2024-03-12,2,31963.2,0.2,Marketplace,North
PUR075401,C006,P0287,CUST00221,2023-06-03,3,15489.55,0.15,Online,West
PUR075402,C009,P0402,CUST08148,2025-05-07,3,27265.0,0.0,Online,South
PUR075403,C007,P0317,CUST06110,2023-08-01,3,20868.65,0.05,Retail Store,North
PUR075404,C001,P0003,CUST03147,2024-06-17,1,18269.45,0.05,Online,West
PUR075405,C004,P0173,CUST09371,2024-12-17,2,2736.0,0.1,Marketplace,East
PUR075406,C002,P0056,CUST05275,2023-03-14,3,18512.1,0.1,Marketplace,North
PUR075407,C003,P0141,CUST04920,2024-06-02,3,9537.3,0.1,Online,North
PUR075408,C004,P0180,CUST05590,2023-11-25,1,9028.8,0.05,Retail Store,South
PUR075409,C010,P0477,CUST03103,2024-08-17,3,15715.2,0.2,Marketplace,South
PUR075410,C006,P0258,CUST09866,2024-06-30,2,6185.7,0.1,Marketplace,East
PUR075411,C004,P0165,CUST06352,2025-03-04,2,35250.4,0.2,Retail Store,West
PUR075412,C010,P0498,CUST01922,2024-09-23,3,40252.45,0.05,Online,North
PUR075413,C002,P0054,CUST06224,2025-04-06,2,22186.7,0.15,Retail Store,Central
PUR075414,C002,P0083,CUST00774,2024-04-22,2,26958.6,0.15,Retail Store,South
PUR075415,C009,P0430,CUST01793,2023-07-01,2,28956.0,0.2,Marketplace,Central
PUR075416,C002,P0093,CUST01527,2023-06-24,3,35518.5,0.1,Retail Store,Central
PUR075417,C007,P0331,CUST02645,2025-04-03,3,5914.0,0.0,Marketplace,North
PUR075418,C004,P0190,CUST03489,2023-09-30,1,24141.7,0.15,Retail Store,West
PUR075419,C001,P0030,CUST02865,2024-11-09,3,9577.0,0.0,Online,East
PUR075420,C006,P0261,CUST00514,2024-09-05,3,14870.75,0.15,Retail Store,South
PUR075421,C006,P0253,CUST04697,2025-04-17,1,41189.3,0.15,Marketplace,East
PUR075422,C008,P0351,CUST00396,2025-06-14,3,7863.0,0.0,Marketplace,South
PUR075423,C001,P0026,CUST07752,2025-05-16,1,14503.65,0.05,Online,East
PUR075424,C007,P0348,CUST08027,2023-06-17,2,11792.8,0.2,Retail Store,South
PUR075425,C002,P0080,CUST08525,2025-04-18,2,33457.5,0.1,Retail Store,North
PUR075426,C004,P0151,CUST06371,2024-04-16,1,2084.3,0.05,Retail Store,North
PUR075427,C010,P0473,CUST06580,2023-05-24,2,15533.0,0.0,Online,West
PUR075428,C007,P0337,CUST09966,2023-07-24,1,32105.6,0.2,Retail Store,Central
PUR075429,C005,P0227,CUST08744,2025-02-21,1,28688.0,0.2,Marketplace,South
PUR075430,C001,P0001,CUST07214,2025-07-04,2,42158.3,0.15,Marketplace,West
PUR075431,C001,P0011,CUST00739,2024-07-05,3,9561.75,0.05,Online,West
PUR075432,C008,P0389,CUST07551,2025-11-20,1,1016.0,0.2,Marketplace,West
PUR075433,C007,P0332,CUST09282,2023-09-15,3,31211.0,0.0,Online,Central
PUR075434,C002,P0093,CUST05543,2024-01-12,1,35518.5,0.1,Retail Store,Central
PUR075435,C005,P0250,CUST07775,2024-06-25,1,14451.3,0.1,Marketplace,West
PUR075436,C006,P0284,CUST01130,2024-05-24,1,38053.0,0.0,Marketplace,Central
PUR075437,C004,P0172,CUST08047,2023-11-11,2,43768.8,0.1,Retail Store,North
PUR075438,C004,P0192,CUST02800,2024-07-29,2,19301.6,0.2,Retail Store,East
PUR075439,C006,P0262,CUST05108,2024-04-07,3,1370.85,0.05,Retail Store,West
PUR075440,C001,P0021,CUST02989,2025-08-09,1,6984.4,0.05,Online,South
PUR075441,C003,P0146,CUST07585,2024-05-02,3,18805.6,0.2,Online,West
PUR075442,C007,P0334,CUST02901,2023-05-26,3,41249.0,0.05,Retail Store,Central
PUR075443,C009,P0409,CUST09363,2024-02-15,1,28604.5,0.05,Marketplace,North
PUR075444,C007,P0336,CUST07766,2024-11-05,3,31182.25,0.15,Retail Store,West
PUR075445,C005,P0201,CUST07808,2025-08-29,1,12152.7,0.1,Online,Central
PUR075446,C004,P0194,CUST09619,2024-10-14,2,36454.35,0.05,Online,West
PUR075447,C009,P0423,CUST07181,2025-08-21,3,35170.45,0.15,Marketplace,Central
PUR075448,C002,P0076,CUST07333,2024-08-31,3,23328.0,0.0,Marketplace,Central
PUR075449,C005,P0239,CUST04828,2023-09-15,3,29963.0,0.05,Online,West
PUR075450,C003,P0125,CUST00291,2023-07-07,2,26713.05,0.05,Online,South
PUR075451,C007,P0314,CUST04902,2024-03-07,2,20910.85,0.15,Marketplace,West
PUR075452,C007,P0312,CUST05699,2025-11-21,2,26825.6,0.2,Online,South
PUR075453,C005,P0210,CUST07413,2025-03-18,2,15763.2,0.2,Online,North
PUR075454,C002,P0057,CUST08292,2025-04-09,2,29562.0,0.0,Online,South
PUR075455,C010,P0469,CUST04272,2025-09-17,2,15405.4,0.15,Retail Store,South
PUR075456,C010,P0488,CUST07917,2025-05-30,3,12455.0,0.0,Marketplace,South
PUR075457,C003,P0103,CUST05960,2025-11-08,3,4672.0,0.2,Marketplace,North
PUR075458,C004,P0166,CUST03273,2025-01-15,3,36657.1,0.15,Marketplace,North
PUR075459,C008,P0383,CUST05171,2024-10-14,3,25114.4,0.2,Online,East
PUR075460,C009,P0413,CUST05814,2025-03-01,1,11758.0,0.0,Marketplace,North
PUR075461,C008,P0355,CUST00993,2023-12-19,3,37728.1,0.15,Marketplace,East
PUR075462,C005,P0244,CUST03601,2025-10-10,1,33866.4,0.2,Online,South
PUR075463,C010,P0484,CUST08062,2024-09-24,3,14333.55,0.15,Online,East
PUR075464,C001,P0040,CUST03044,2024-12-27,1,3183.3,0.1,Online,North
PUR075465,C001,P0035,CUST09312,2023-01-17,1,1232.0,0.0,Retail Store,North
PUR075466,C003,P0146,CUST09696,2025-10-05,1,21156.3,0.1,Marketplace,Central
PUR075467,C001,P0034,CUST08621,2025-02-05,1,36180.25,0.15,Retail Store,South
PUR075468,C005,P0201,CUST04426,2023-03-25,2,12152.7,0.1,Online,North
PUR075469,C002,P0083,CUST04505,2023-12-09,1,30130.2,0.05,Retail Store,West
PUR075470,C009,P0436,CUST00249,2025-02-05,1,27985.5,0.1,Online,East
PUR075471,C008,P0360,CUST04891,2024-08-28,3,45421.4,0.05,Online,South
PUR075472,C004,P0176,CUST04322,2024-11-04,2,21088.8,0.2,Retail Store,West
PUR075473,C005,P0237,CUST02923,2024-01-25,3,1603.2,0.2,Marketplace,Central
PUR075474,C010,P0498,CUST00156,2024-12-12,1,38133.9,0.1,Marketplace,East
PUR075475,C008,P0390,CUST04227,2024-02-10,3,31663.2,0.2,Online,East
PUR075476,C004,P0151,CUST09849,2025-09-22,2,1864.9,0.15,Marketplace,North
PUR075477,C001,P0047,CUST03603,2025-04-29,2,29977.0,0.0,Marketplace,East
PUR075478,C002,P0081,CUST07332,2024-02-05,1,44964.45,0.05,Retail Store,West
PUR075479,C004,P0183,CUST05053,2025-10-22,3,21037.75,0.05,Retail Store,East
PUR075480,C006,P0266,CUST02919,2023-04-10,3,20092.0,0.0,Retail Store,South
PUR075481,C008,P0365,CUST01072,2024-09-28,2,26531.6,0.05,Online,Central
PUR075482,C007,P0317,CUST02981,2024-05-28,3,20868.65,0.05,Retail Store,West
PUR075483,C003,P0107,CUST09696,2023-06-26,1,29889.0,0.0,Marketplace,West
PUR075484,C009,P0422,CUST08078,2025-02-03,1,10066.2,0.05,Retail Store,East
PUR075485,C003,P0138,CUST07879,2024-05-06,1,8548.0,0.0,Retail Store,East
PUR075486,C007,P0323,CUST01206,2025-01-26,1,35062.0,0.0,Marketplace,East
PUR075487,C006,P0264,CUST00638,2023-11-20,1,49160.0,0.0,Retail Store,North
PUR075488,C004,P0184,CUST06182,2024-12-16,1,8282.7,0.1,Retail Store,West
PUR075489,C003,P0116,CUST08835,2024-06-15,1,12095.1,0.1,Marketplace,North
PUR075490,C002,P0093,CUST00160,2023-06-13,1,33545.25,0.15,Retail Store,West
PUR075491,C006,P0282,CUST03720,2024-06-18,2,11934.9,0.1,Marketplace,West
PUR075492,C006,P0268,CUST03875,2024-08-10,3,19649.6,0.2,Retail Store,North
PUR075493,C009,P0435,CUST02303,2024-06-21,1,35916.75,0.15,Marketplace,Central
PUR075494,C009,P0426,CUST06874,2023-12-01,2,24330.4,0.2,Marketplace,South
PUR075495,C009,P0413,CUST08411,2023-06-14,3,10582.2,0.1,Marketplace,West
PUR075496,C001,P0013,CUST01935,2023-08-13,1,43006.0,0.0,Retail Store,South
PUR075497,C004,P0153,CUST05018,2023-10-31,2,36126.9,0.1,Marketplace,East
PUR075498,C001,P0003,CUST08943,2025-05-05,2,16346.35,0.15,Marketplace,East
PUR075499,C007,P0317,CUST04109,2024-10-05,2,21967.0,0.0,Marketplace,West
PUR075500,C008,P0353,CUST01750,2023-10-20,1,11576.0,0.2,Online,East
PUR075501,C006,P0284,CUST08189,2024-06-26,1,32345.05,0.15,Online,South
PUR075502,C004,P0153,CUST00259,2023-07-30,2,40141.0,0.0,Marketplace,West
PUR075503,C004,P0180,CUST01189,2024-10-11,2,9028.8,0.05,Marketplace,South
PUR075504,C003,P0124,CUST00602,2025-11-29,1,6749.1,0.1,Online,South
PUR075505,C006,P0289,CUST05390,2023-05-09,2,32294.7,0.1,Online,South
PUR075506,C006,P0277,CUST02731,2024-07-02,1,36895.15,0.05,Online,East
PUR075507,C010,P0461,CUST00848,2025-06-11,2,32599.2,0.2,Marketplace,South
PUR075508,C008,P0361,CUST01849,2024-09-17,1,11357.25,0.05,Retail Store,East
PUR075509,C004,P0199,CUST06464,2024-12-02,1,15640.85,0.15,Retail Store,South
PUR075510,C005,P0203,CUST01176,2024-02-24,2,22262.3,0.05,Online,West
PUR075511,C003,P0106,CUST01138,2024-05-22,3,24089.0,0.0,Online,South
PUR075512,C005,P0242,CUST08658,2023-11-03,3,38748.6,0.1,Retail Store,South
PUR075513,C010,P0497,CUST02718,2024-09-22,1,41877.8,0.15,Retail Store,West
PUR075514,C006,P0255,CUST00462,2024-05-23,3,37425.25,0.05,Online,Central
PUR075515,C008,P0362,CUST03723,2023-04-03,3,16110.0,0.1,Online,South
PUR075516,C004,P0198,CUST08347,2024-03-13,2,28909.8,0.1,Retail Store,South
PUR075517,C008,P0396,CUST08283,2025-03-26,3,43294.5,0.1,Marketplace,Central
PUR075518,C003,P0104,CUST08274,2023-06-08,2,23589.9,0.1,Marketplace,North
PUR075519,C010,P0481,CUST01484,2025-07-27,2,37561.6,0.2,Online,Central
PUR075520,C003,P0120,CUST06617,2024-11-29,1,6758.4,0.2,Marketplace,East
PUR075521,C001,P0046,CUST01446,2025-06-16,3,38296.0,0.0,Retail Store,North
PUR075522,C010,P0493,CUST01032,2024-03-08,3,38097.0,0.1,Online,Central
PUR075523,C002,P0099,CUST07713,2023-10-30,1,38974.2,0.15,Online,West
PUR075524,C008,P0395,CUST06579,2024-09-15,3,24294.7,0.15,Retail Store,East
PUR075525,C003,P0119,CUST07208,2023-08-15,2,24477.0,0.0,Marketplace,North
PUR075526,C004,P0176,CUST04262,2024-11-01,2,21088.8,0.2,Marketplace,South
PUR075527,C002,P0066,CUST02548,2025-12-19,1,34122.4,0.2,Retail Store,West
PUR075528,C010,P0466,CUST00903,2023-10-25,1,22772.45,0.05,Marketplace,South
PUR075529,C004,P0159,CUST06688,2023-09-13,2,7493.0,0.0,Marketplace,Central
PUR075530,C006,P0299,CUST01599,2023-02-02,3,1366.8,0.15,Marketplace,South
PUR075531,C008,P0389,CUST03723,2025-10-08,1,1270.0,0.0,Online,Central
PUR075532,C010,P0466,CUST01774,2024-02-07,2,20375.35,0.15,Marketplace,North
PUR075533,C007,P0346,CUST00490,2024-08-17,1,34906.95,0.15,Online,South
PUR075534,C003,P0102,CUST03235,2024-04-20,2,9341.1,0.1,Retail Store,South
PUR075535,C007,P0350,CUST06489,2025-05-26,2,31106.4,0.2,Marketplace,West
PUR075536,C008,P0383,CUST04049,2024-04-22,3,28253.7,0.1,Retail Store,South
PUR075537,C006,P0272,CUST01833,2024-11-21,2,6294.7,0.05,Marketplace,Central
PUR075538,C002,P0058,CUST06887,2024-10-06,2,32403.6,0.1,Retail Store,South
PUR075539,C010,P0471,CUST02937,2024-03-15,2,8363.8,0.05,Online,East
PUR075540,C005,P0224,CUST06644,2025-07-14,2,17832.6,0.1,Online,Central
PUR075541,C007,P0308,CUST05730,2023-07-20,2,24372.9,0.1,Online,South
PUR075542,C004,P0165,CUST05031,2023-09-11,3,39656.7,0.1,Online,North
PUR075543,C002,P0083,CUST00185,2024-02-23,3,25372.8,0.2,Retail Store,West
PUR075544,C005,P0208,CUST01029,2024-08-24,2,34011.9,0.05,Retail Store,South
PUR075545,C003,P0138,CUST02425,2024-11-14,2,8120.6,0.05,Online,Central
PUR075546,C001,P0040,CUST02931,2025-12-01,1,3006.45,0.15,Retail Store,South
PUR075547,C003,P0125,CUST03090,2023-10-10,3,25307.1,0.1,Marketplace,North
PUR075548,C009,P0450,CUST07911,2023-08-10,2,2721.6,0.2,Online,North
PUR075549,C001,P0022,CUST08049,2024-02-02,2,38979.2,0.2,Online,West
PUR075550,C004,P0163,CUST06611,2024-10-14,3,13412.0,0.2,Retail Store,North
PUR075551,C004,P0173,CUST02534,2023-05-01,1,2736.0,0.1,Online,Central
PUR075552,C009,P0438,CUST06209,2025-04-09,2,47391.7,0.05,Marketplace,East
PUR075553,C009,P0409,CUST00901,2025-09-01,2,30110.0,0.0,Marketplace,North
PUR075554,C009,P0437,CUST05695,2023-05-08,3,21144.0,0.2,Marketplace,Central
PUR075555,C008,P0371,CUST04706,2023-05-28,2,27821.7,0.1,Online,East
PUR075556,C004,P0162,CUST01478,2023-12-17,3,36130.0,0.0,Retail Store,East
PUR075557,C002,P0051,CUST01269,2023-09-25,1,29877.5,0.05,Retail Store,South
PUR075558,C004,P0159,CUST07593,2024-04-22,1,7493.0,0.0,Marketplace,North
PUR075559,C006,P0279,CUST06889,2025-05-02,2,35240.15,0.15,Online,North
PUR075560,C009,P0408,CUST06613,2024-10-13,3,22685.0,0.0,Marketplace,Central
PUR075561,C006,P0287,CUST00833,2023-11-02,2,14578.4,0.2,Marketplace,North
PUR075562,C001,P0015,CUST01421,2025-01-17,2,26416.8,0.2,Retail Store,West
PUR075563,C007,P0336,CUST09133,2023-06-27,3,33016.5,0.1,Online,North
PUR075564,C005,P0232,CUST03837,2024-05-20,2,3461.2,0.15,Marketplace,West
PUR075565,C006,P0283,CUST02099,2025-12-21,1,37803.0,0.0,Retail Store,South
PUR075566,C003,P0117,CUST04316,2023-04-07,1,8789.4,0.05,Online,North
PUR075567,C001,P0024,CUST03883,2025-11-09,3,6045.2,0.15,Online,Central
PUR075568,C003,P0145,CUST02349,2024-05-08,3,27425.7,0.1,Marketplace,East
PUR075569,C009,P0402,CUST00883,2023-11-19,1,27265.0,0.0,Online,East
PUR075570,C005,P0246,CUST04775,2023-01-09,3,46734.0,0.0,Retail Store,South
PUR075571,C002,P0054,CUST03484,2024-05-29,2,23491.8,0.1,Retail Store,East
PUR075572,C001,P0002,CUST04870,2024-02-11,3,7140.0,0.0,Marketplace,North
PUR075573,C001,P0020,CUST08236,2023-02-26,3,30888.15,0.15,Marketplace,Central
PUR075574,C008,P0387,CUST03509,2024-11-20,1,29775.6,0.1,Retail Store,Central
PUR075575,C003,P0127,CUST09395,2024-05-14,1,29969.6,0.2,Marketplace,East
PUR075576,C002,P0057,CUST07915,2024-10-12,2,23649.6,0.2,Marketplace,West
PUR075577,C008,P0354,CUST00610,2023-05-09,1,6192.25,0.15,Online,North
PUR075578,C008,P0375,CUST04049,2024-09-12,1,34737.8,0.15,Retail Store,North
PUR075579,C010,P0468,CUST08952,2023-03-28,3,20461.6,0.2,Marketplace,Central
PUR075580,C005,P0244,CUST03778,2024-11-24,3,38099.7,0.1,Marketplace,South
PUR075581,C003,P0128,CUST03570,2024-08-27,3,3715.35,0.15,Online,Central
PUR075582,C007,P0303,CUST01229,2023-07-23,3,41514.85,0.15,Online,East
PUR075583,C001,P0046,CUST05207,2024-02-25,1,36381.2,0.05,Online,West
PUR075584,C003,P0119,CUST08956,2023-01-04,1,23253.15,0.05,Marketplace,West
PUR075585,C009,P0444,CUST02362,2023-08-23,1,18043.2,0.1,Marketplace,South
PUR075586,C010,P0457,CUST04940,2024-07-14,1,15268.4,0.05,Online,South
PUR075587,C002,P0075,CUST03982,2024-05-27,3,18130.5,0.1,Online,Central
PUR075588,C006,P0300,CUST07535,2025-02-14,2,26104.0,0.0,Marketplace,South
PUR075589,C005,P0245,CUST06839,2023-10-29,3,37575.1,0.15,Online,Central
PUR075590,C008,P0367,CUST01804,2023-03-01,3,21596.8,0.15,Marketplace,West
PUR075591,C009,P0427,CUST03912,2023-03-06,3,16397.35,0.15,Online,South
PUR075592,C008,P0368,CUST06863,2025-04-15,2,49740.0,0.0,Online,East
PUR075593,C008,P0380,CUST03304,2024-10-12,2,21140.1,0.1,Marketplace,East
PUR075594,C002,P0056,CUST05455,2024-10-13,3,17483.65,0.15,Online,West
PUR075595,C006,P0284,CUST03684,2025-06-19,3,34247.7,0.1,Marketplace,East
PUR075596,C010,P0456,CUST04112,2024-06-04,2,23457.45,0.15,Marketplace,West
PUR075597,C007,P0328,CUST05788,2023-11-29,1,6628.15,0.05,Retail Store,East
PUR075598,C008,P0357,CUST01182,2024-07-06,1,25209.0,0.0,Retail Store,East
PUR075599,C003,P0118,CUST03950,2025-08-12,1,1066.5,0.1,Online,East
PUR075600,C003,P0129,CUST04937,2023-11-21,2,8092.0,0.0,Online,Central
PUR075601,C005,P0239,CUST07200,2024-11-27,1,29963.0,0.05,Marketplace,North
PUR075602,C009,P0420,CUST07704,2024-11-02,3,38042.4,0.2,Online,Central
PUR075603,C004,P0178,CUST00785,2025-03-14,1,34704.45,0.05,Online,East
PUR075604,C007,P0322,CUST08638,2025-02-07,2,32148.9,0.1,Marketplace,East
PUR075605,C003,P0122,CUST09481,2024-01-23,1,23148.8,0.2,Marketplace,Central
PUR075606,C008,P0360,CUST05322,2024-06-16,2,47812.0,0.0,Marketplace,South
PUR075607,C005,P0238,CUST04351,2023-03-12,2,37181.0,0.0,Online,West
PUR075608,C008,P0372,CUST02500,2024-10-22,2,20327.2,0.2,Marketplace,Central
PUR075609,C002,P0072,CUST07445,2025-07-21,2,29656.0,0.2,Marketplace,North
PUR075610,C009,P0440,CUST07409,2023-02-01,2,9937.0,0.0,Marketplace,West
PUR075611,C001,P0017,CUST02049,2025-11-20,2,46394.2,0.05,Retail Store,South
PUR075612,C005,P0202,CUST04056,2025-10-21,1,9044.1,0.1,Online,Central
PUR075613,C009,P0401,CUST05397,2023-03-12,2,19544.0,0.2,Marketplace,West
PUR075614,C010,P0481,CUST09887,2025-08-17,3,44604.4,0.05,Online,South
PUR075615,C001,P0005,CUST02104,2024-03-08,3,35319.1,0.05,Online,South
PUR075616,C003,P0150,CUST02668,2024-05-28,3,38853.9,0.1,Online,North
PUR075617,C009,P0439,CUST05181,2023-12-09,1,17504.1,0.1,Retail Store,South
PUR075618,C003,P0122,CUST06587,2024-03-26,2,24595.6,0.15,Online,East
PUR075619,C001,P0005,CUST05720,2023-09-07,3,37178.0,0.0,Marketplace,North
PUR075620,C009,P0445,CUST09776,2024-08-18,3,35165.6,0.2,Marketplace,South
PUR075621,C001,P0034,CUST05399,2024-08-07,3,38308.5,0.1,Online,Central
PUR075622,C001,P0043,CUST03576,2024-03-19,2,40728.0,0.0,Marketplace,North
PUR075623,C009,P0402,CUST00023,2024-03-30,3,27265.0,0.0,Retail Store,South
PUR075624,C009,P0423,CUST03230,2023-09-14,3,33101.6,0.2,Online,East
PUR075625,C003,P0132,CUST05992,2024-05-10,2,24371.3,0.05,Marketplace,West
PUR075626,C001,P0006,CUST02315,2024-09-23,1,5917.55,0.05,Online,East
PUR075627,C008,P0383,CUST05609,2025-10-20,1,26684.05,0.15,Retail Store,North
PUR075628,C002,P0060,CUST00749,2025-02-28,2,27048.7,0.15,Retail Store,West
PUR075629,C010,P0475,CUST04170,2024-02-24,2,32736.05,0.05,Marketplace,North
PUR075630,C001,P0042,CUST00691,2023-11-11,3,15400.3,0.15,Marketplace,North
PUR075631,C003,P0144,CUST02936,2025-01-08,2,3117.6,0.1,Online,West
PUR075632,C006,P0251,CUST07513,2024-03-25,3,10203.2,0.2,Retail Store,Central
PUR075633,C008,P0383,CUST08967,2023-08-12,2,29823.35,0.05,Online,North
PUR075634,C004,P0167,CUST04322,2024-12-03,3,24795.2,0.2,Marketplace,West
PUR075635,C010,P0498,CUST06481,2024-04-16,1,33896.8,0.2,Retail Store,West
PUR075636,C008,P0373,CUST08017,2023-01-27,2,18697.9,0.05,Marketplace,South
PUR075637,C001,P0005,CUST03383,2025-08-22,3,37178.0,0.0,Retail Store,South
PUR075638,C010,P0452,CUST02707,2024-02-15,1,43545.15,0.05,Retail Store,Central
PUR075639,C004,P0179,CUST06089,2024-02-04,3,7162.4,0.2,Marketplace,Central
PUR075640,C008,P0378,CUST04660,2025-02-11,3,12009.6,0.1,Online,North
PUR075641,C005,P0229,CUST06367,2024-05-14,1,45041.0,0.0,Online,West
PUR075642,C005,P0230,CUST06699,2025-05-07,2,30620.7,0.1,Retail Store,Central
