customer_id,company_id,age_group,gender,location,income_segment,customer_segment,registration_date,loyalty_level
CUST07386,C005,26-35,Female,Canada,Premium,Young Professional,2023-11-02,New
CUST07387,C006,36-45,Male,India,High,Value Seeker,2022-06-04,Loyal
CUST07388,C002,36-45,Male,Singapore,Medium,Technology Enthusiast,2025-11-02,Regular
CUST07389,C010,46-55,Female,USA,Medium,Value Seeker,2022-11-20,VIP
CUST07390,C002,18-25,Female,USA,Medium,Premium Customer,2020-07-20,Loyal
CUST07391,C004,36-45,Female,India,Low,Technology Enthusiast,2025-10-16,Regular
CUST07392,C001,18-25,Other,USA,Premium,Value Seeker,2024-01-24,Regular
CUST07393,C010,26-35,Female,UK,High,Technology Enthusiast,2021-09-12,Regular
CUST07394,C003,46-55,Female,South Korea,Low,Budget Buyer,2026-03-12,Regular
CUST07395,C005,18-25,Male,Germany,Low,Budget Buyer,2026-06-08,VIP
CUST07396,C003,56+,Male,Germany,Medium,Young Professional,2022-09-05,Loyal
CUST07397,C002,46-55,Other,USA,Premium,Premium Customer,2024-08-24,VIP
CUST07398,C002,46-55,Male,South Korea,Low,Budget Buyer,2026-06-05,VIP
CUST07399,C003,26-35,Male,Japan,Low,Value Seeker,2021-09-03,Regular
CUST07400,C006,18-25,Female,Germany,High,Premium Customer,2022-04-24,Regular
CUST07401,C009,26-35,Other,Canada,High,Budget Buyer,2025-02-28,Loyal
CUST07402,C001,36-45,Male,Canada,Premium,Premium Customer,2026-06-11,New
CUST07403,C007,26-35,Other,UK,Low,Technology Enthusiast,2026-03-05,Regular
CUST07404,C005,46-55,Other,UK,Low,Premium Customer,2023-03-15,Regular
CUST07405,C007,56+,Female,India,Medium,Technology Enthusiast,2021-06-17,VIP
CUST07406,C005,26-35,Male,UK,Medium,Value Seeker,2024-12-03,Regular
CUST07407,C005,46-55,Male,South Korea,Medium,Premium Customer,2021-10-12,New
CUST07408,C003,36-45,Male,Canada,High,Value Seeker,2023-10-26,VIP
CUST07409,C009,46-55,Female,India,High,Young Professional,2023-02-21,VIP
CUST07410,C005,46-55,Female,Canada,Medium,Young Professional,2021-01-04,Loyal
CUST07411,C002,36-45,Female,Canada,Low,Premium Customer,2020-01-15,Loyal
CUST07412,C003,26-35,Male,Germany,Medium,Young Professional,2023-12-03,Loyal
CUST07413,C005,26-35,Female,Japan,Low,Technology Enthusiast,2026-01-11,Loyal
CUST07414,C006,56+,Other,South Korea,Premium,Young Professional,2020-01-22,Loyal
CUST07415,C008,56+,Male,Japan,Premium,Budget Buyer,2021-07-12,VIP
CUST07416,C007,36-45,Other,India,Low,Premium Customer,2021-12-29,Regular
CUST07417,C003,36-45,Male,South Korea,Premium,Budget Buyer,2020-04-17,Loyal
CUST07418,C010,56+,Female,UK,High,Technology Enthusiast,2023-03-14,Loyal
CUST07419,C010,46-55,Male,Japan,Medium,Technology Enthusiast,2021-06-13,Regular
CUST07420,C001,46-55,Other,UK,Low,Technology Enthusiast,2023-08-14,New
CUST07421,C009,18-25,Other,South Korea,Low,Technology Enthusiast,2021-12-20,Regular
CUST07422,C003,56+,Male,Japan,Medium,Budget Buyer,2020-05-27,New
CUST07423,C010,26-35,Male,Japan,High,Premium Customer,2023-01-26,New
CUST07424,C004,26-35,Female,UK,Low,Value Seeker,2020-07-22,Loyal
CUST07425,C002,18-25,Other,UK,Medium,Premium Customer,2020-04-03,Regular
CUST07426,C006,56+,Other,Germany,High,Technology Enthusiast,2025-03-13,Loyal
CUST07427,C004,46-55,Male,Germany,Medium,Value Seeker,2021-11-22,Loyal
CUST07428,C001,18-25,Other,South Korea,Premium,Budget Buyer,2026-03-06,New
CUST07429,C004,56+,Male,South Korea,Low,Young Professional,2025-05-24,New
CUST07430,C007,36-45,Male,Canada,Premium,Budget Buyer,2026-01-29,Loyal
CUST07431,C010,18-25,Other,Japan,Low,Young Professional,2021-10-24,New
CUST07432,C003,56+,Female,Singapore,Low,Budget Buyer,2021-07-28,VIP
CUST07433,C005,36-45,Male,USA,Premium,Budget Buyer,2026-06-24,Loyal
CUST07434,C010,26-35,Female,Canada,Premium,Value Seeker,2020-09-12,VIP
CUST07435,C003,56+,Other,India,Low,Value Seeker,2023-11-09,Loyal
CUST07436,C010,46-55,Other,Canada,Medium,Young Professional,2026-06-16,Regular
CUST07437,C003,46-55,Other,Singapore,Premium,Budget Buyer,2026-04-30,Loyal
CUST07438,C005,56+,Other,Japan,High,Premium Customer,2022-01-24,New
CUST07439,C010,46-55,Other,South Korea,Low,Budget Buyer,2023-05-22,VIP
CUST07440,C002,18-25,Male,Japan,Medium,Value Seeker,2020-12-07,VIP
CUST07441,C004,56+,Male,USA,Premium,Value Seeker,2023-12-01,Regular
CUST07442,C005,36-45,Other,USA,High,Young Professional,2020-02-15,VIP
CUST07443,C007,18-25,Other,Canada,Medium,Technology Enthusiast,2022-10-11,VIP
CUST07444,C001,18-25,Male,Japan,High,Value Seeker,2024-03-17,New
CUST07445,C002,56+,Other,Japan,High,Technology Enthusiast,2025-11-07,New
CUST07446,C010,46-55,Female,Japan,Low,Premium Customer,2021-08-28,Regular
CUST07447,C004,46-55,Female,Canada,Low,Young Professional,2024-06-01,Regular
CUST07448,C002,46-55,Female,India,Low,Budget Buyer,2022-06-11,New
CUST07449,C002,18-25,Female,Germany,Medium,Value Seeker,2021-03-16,Loyal
CUST07450,C005,26-35,Female,Japan,High,Technology Enthusiast,2022-08-21,Loyal
CUST07451,C002,56+,Other,USA,Premium,Technology Enthusiast,2025-10-05,Loyal
CUST07452,C006,46-55,Other,USA,High,Young Professional,2020-09-23,Regular
CUST07453,C007,56+,Male,Germany,High,Young Professional,2026-06-30,Loyal
CUST07454,C009,18-25,Female,Canada,Low,Technology Enthusiast,2022-04-19,New
CUST07455,C010,18-25,Male,Singapore,High,Premium Customer,2020-10-11,New
CUST07456,C010,26-35,Male,Germany,Low,Premium Customer,2026-01-03,VIP
CUST07457,C010,46-55,Female,Canada,Low,Value Seeker,2021-11-20,New
CUST07458,C008,18-25,Female,India,Premium,Young Professional,2023-11-22,New
CUST07459,C009,18-25,Female,South Korea,Low,Budget Buyer,2021-04-17,New
CUST07460,C008,36-45,Male,India,High,Technology Enthusiast,2024-03-19,Regular
CUST07461,C001,46-55,Female,Germany,Premium,Young Professional,2026-01-22,Loyal
CUST07462,C006,56+,Male,Germany,Low,Technology Enthusiast,2024-01-03,Loyal
CUST07463,C007,36-45,Female,Germany,High,Premium Customer,2024-04-26,New
CUST07464,C003,56+,Other,USA,Low,Premium Customer,2024-08-07,VIP
CUST07465,C004,18-25,Male,South Korea,Low,Value Seeker,2021-12-21,New
CUST07466,C008,18-25,Female,Singapore,Medium,Value Seeker,2025-11-21,Regular
CUST07467,C006,56+,Other,USA,Low,Technology Enthusiast,2023-10-05,New
CUST07468,C003,46-55,Female,USA,High,Budget Buyer,2024-12-06,New
CUST07469,C008,36-45,Female,UK,High,Premium Customer,2025-08-21,VIP
CUST07470,C007,18-25,Female,UK,High,Technology Enthusiast,2020-03-20,VIP
CUST07471,C007,46-55,Male,UK,High,Young Professional,2023-07-16,Loyal
CUST07472,C006,36-45,Female,Japan,Low,Technology Enthusiast,2026-02-10,VIP
CUST07473,C002,56+,Other,India,Low,Young Professional,2022-11-07,New
CUST07474,C010,36-45,Female,Canada,High,Technology Enthusiast,2020-03-28,VIP
CUST07475,C003,26-35,Male,Singapore,High,Value Seeker,2024-03-12,VIP
CUST07476,C004,18-25,Female,Singapore,Premium,Premium Customer,2026-07-12,VIP
CUST07477,C006,36-45,Other,Canada,Medium,Budget Buyer,2021-09-13,Regular
CUST07478,C002,46-55,Other,South Korea,Low,Premium Customer,2023-08-06,Loyal
CUST07479,C009,18-25,Male,Canada,High,Budget Buyer,2020-09-26,VIP
CUST07480,C008,26-35,Female,Germany,High,Budget Buyer,2026-03-05,VIP
CUST07481,C009,18-25,Other,UK,Medium,Premium Customer,2020-07-18,New
CUST07482,C007,26-35,Male,Germany,High,Value Seeker,2024-08-27,VIP
CUST07483,C001,46-55,Other,South Korea,Medium,Premium Customer,2020-12-13,Loyal
CUST07484,C006,18-25,Male,UK,Premium,Budget Buyer,2025-08-30,Regular
CUST07485,C006,26-35,Female,India,Low,Technology Enthusiast,2022-11-30,Regular
CUST07486,C004,26-35,Other,India,Low,Value Seeker,2022-04-08,Loyal
CUST07487,C004,36-45,Other,Singapore,Premium,Young Professional,2020-06-25,New
CUST07488,C008,56+,Other,Japan,Medium,Value Seeker,2021-01-19,New
CUST07489,C002,46-55,Female,Germany,High,Premium Customer,2023-10-25,Regular
CUST07490,C009,36-45,Male,USA,High,Technology Enthusiast,2025-03-02,Regular
CUST07491,C004,36-45,Other,UK,Low,Young Professional,2024-03-31,Regular
CUST07492,C010,36-45,Female,South Korea,Low,Premium Customer,2024-08-26,VIP
CUST07493,C004,18-25,Male,UK,Medium,Budget Buyer,2022-05-07,VIP
CUST07494,C009,18-25,Female,India,Low,Technology Enthusiast,2025-10-04,Regular
CUST07495,C002,36-45,Female,Canada,Low,Value Seeker,2023-10-01,Loyal
CUST07496,C002,18-25,Other,Germany,Medium,Young Professional,2021-12-31,New
CUST07497,C002,56+,Other,USA,High,Young Professional,2025-04-05,Loyal
CUST07498,C006,46-55,Other,Singapore,Premium,Value Seeker,2025-04-23,Loyal
CUST07499,C004,46-55,Male,USA,Premium,Budget Buyer,2024-08-10,Regular
CUST07500,C001,36-45,Female,South Korea,High,Budget Buyer,2022-07-23,VIP
CUST07501,C006,36-45,Other,UK,Medium,Budget Buyer,2024-04-08,New
CUST07502,C003,36-45,Male,UK,Medium,Premium Customer,2022-01-27,New
CUST07503,C007,36-45,Male,Germany,Medium,Young Professional,2024-04-26,New
CUST07504,C010,26-35,Male,USA,Low,Young Professional,2025-01-23,Regular
CUST07505,C010,46-55,Male,Germany,Low,Premium Customer,2021-10-24,VIP
CUST07506,C007,26-35,Male,USA,Low,Premium Customer,2022-11-17,Regular
CUST07507,C002,18-25,Male,USA,Low,Young Professional,2020-06-13,VIP
CUST07508,C001,36-45,Male,India,High,Technology Enthusiast,2020-07-15,Loyal
CUST07509,C007,56+,Female,Japan,Low,Budget Buyer,2024-09-06,Regular
CUST07510,C009,26-35,Female,UK,Medium,Premium Customer,2024-01-07,Regular
CUST07511,C010,56+,Male,UK,High,Value Seeker,2022-01-18,Regular
CUST07512,C005,56+,Other,India,Premium,Premium Customer,2023-01-02,VIP
CUST07513,C006,46-55,Female,Japan,High,Value Seeker,2025-03-10,Loyal
CUST07514,C010,56+,Other,USA,High,Premium Customer,2021-11-03,Regular
CUST07515,C002,36-45,Female,Germany,High,Premium Customer,2021-11-11,Loyal
CUST07516,C010,18-25,Female,India,High,Premium Customer,2020-09-26,New
CUST07517,C009,26-35,Male,Germany,High,Young Professional,2021-10-09,Loyal
CUST07518,C005,36-45,Other,Canada,High,Premium Customer,2025-02-02,Loyal
CUST07519,C005,18-25,Other,Canada,Medium,Budget Buyer,2023-09-07,Loyal
CUST07520,C008,56+,Other,USA,High,Value Seeker,2021-07-29,VIP
CUST07521,C001,18-25,Male,Germany,Low,Young Professional,2025-05-18,Regular
CUST07522,C009,46-55,Female,Canada,Premium,Budget Buyer,2021-06-15,Regular
CUST07523,C004,36-45,Female,Japan,Medium,Young Professional,2023-12-11,New
CUST07524,C004,26-35,Male,Singapore,Premium,Premium Customer,2024-12-13,Regular
CUST07525,C001,56+,Male,Germany,Medium,Young Professional,2025-03-02,VIP
CUST07526,C009,26-35,Male,South Korea,High,Value Seeker,2024-06-06,New
CUST07527,C010,56+,Male,UK,Low,Technology Enthusiast,2020-12-23,Regular
CUST07528,C006,46-55,Male,Canada,High,Young Professional,2020-02-23,New
CUST07529,C006,46-55,Other,USA,High,Budget Buyer,2020-05-30,New
CUST07530,C005,26-35,Female,Japan,Premium,Premium Customer,2024-08-24,Regular
CUST07531,C002,46-55,Male,South Korea,Medium,Young Professional,2025-04-06,Regular
CUST07532,C009,36-45,Female,Japan,Premium,Young Professional,2021-05-19,New
CUST07533,C005,36-45,Male,India,Low,Young Professional,2025-01-26,Loyal
CUST07534,C007,26-35,Other,Canada,High,Young Professional,2022-05-20,Loyal
CUST07535,C006,18-25,Male,UK,Medium,Budget Buyer,2020-01-14,Loyal
CUST07536,C009,26-35,Male,UK,Low,Young Professional,2021-02-14,Regular
CUST07537,C001,56+,Other,Germany,Low,Technology Enthusiast,2026-03-17,Regular
CUST07538,C003,18-25,Male,Canada,Low,Premium Customer,2021-09-12,VIP
CUST07539,C007,18-25,Other,Singapore,Medium,Technology Enthusiast,2024-12-01,Regular
CUST07540,C009,46-55,Other,Singapore,Premium,Young Professional,2021-11-05,New
CUST07541,C001,56+,Other,South Korea,Premium,Value Seeker,2020-01-30,Loyal
CUST07542,C005,46-55,Male,Japan,High,Technology Enthusiast,2026-07-05,New
CUST07543,C002,18-25,Male,Japan,High,Value Seeker,2021-08-01,New
CUST07544,C002,36-45,Male,Canada,Medium,Premium Customer,2021-10-24,Loyal
CUST07545,C007,56+,Male,South Korea,Low,Premium Customer,2024-10-25,VIP
CUST07546,C006,36-45,Female,India,Medium,Budget Buyer,2024-11-15,Loyal
CUST07547,C009,26-35,Male,USA,High,Young Professional,2021-12-19,VIP
CUST07548,C003,36-45,Female,Japan,Medium,Value Seeker,2020-03-18,New
CUST07549,C007,36-45,Female,Japan,Low,Value Seeker,2026-03-09,VIP
CUST07550,C010,36-45,Male,Japan,Medium,Premium Customer,2023-03-13,New
CUST07551,C008,26-35,Other,Canada,Medium,Technology Enthusiast,2021-10-13,Regular
CUST07552,C009,46-55,Female,India,Low,Budget Buyer,2026-04-08,VIP
CUST07553,C006,56+,Female,Canada,High,Value Seeker,2022-01-07,New
CUST07554,C006,26-35,Other,Singapore,Low,Young Professional,2021-12-16,New
CUST07555,C007,46-55,Male,South Korea,Medium,Premium Customer,2022-08-14,Loyal
CUST07556,C003,18-25,Other,Japan,Low,Value Seeker,2020-04-29,Loyal
CUST07557,C001,56+,Other,Germany,Premium,Premium Customer,2024-12-17,New
CUST07558,C001,56+,Female,USA,High,Technology Enthusiast,2022-12-11,New
CUST07559,C006,26-35,Female,South Korea,High,Budget Buyer,2022-12-22,Loyal
CUST07560,C002,46-55,Male,Canada,Low,Technology Enthusiast,2023-06-12,VIP
CUST07561,C008,36-45,Male,Japan,Premium,Technology Enthusiast,2026-06-18,Regular
CUST07562,C003,26-35,Female,India,Low,Premium Customer,2021-04-14,Loyal
CUST07563,C001,46-55,Female,Germany,Medium,Budget Buyer,2023-06-16,Loyal
CUST07564,C008,36-45,Male,Japan,Medium,Technology Enthusiast,2021-02-13,Loyal
CUST07565,C003,46-55,Female,South Korea,High,Budget Buyer,2025-03-28,VIP
CUST07566,C006,46-55,Female,Singapore,Premium,Premium Customer,2022-09-18,Loyal
CUST07567,C007,46-55,Male,Singapore,High,Value Seeker,2022-04-23,VIP
CUST07568,C002,18-25,Female,Japan,High,Value Seeker,2021-04-10,Loyal
CUST07569,C002,18-25,Female,South Korea,High,Premium Customer,2025-07-17,Regular
CUST07570,C006,26-35,Female,Germany,Medium,Young Professional,2024-07-24,New
CUST07571,C001,18-25,Male,UK,Medium,Budget Buyer,2021-05-17,Loyal
CUST07572,C010,36-45,Male,India,Low,Budget Buyer,2020-10-03,Regular
CUST07573,C001,46-55,Female,South Korea,High,Technology Enthusiast,2020-11-30,New
CUST07574,C006,56+,Female,USA,High,Value Seeker,2025-04-29,Regular
CUST07575,C009,26-35,Other,USA,Medium,Young Professional,2020-08-19,Loyal
CUST07576,C009,36-45,Female,India,Low,Premium Customer,2021-09-23,New
CUST07577,C010,46-55,Other,Japan,Premium,Young Professional,2022-01-09,Regular
CUST07578,C007,26-35,Female,Canada,Medium,Young Professional,2023-03-26,VIP
CUST07579,C001,46-55,Other,USA,High,Young Professional,2021-12-06,VIP
CUST07580,C007,56+,Other,UK,Low,Premium Customer,2024-11-22,Regular
CUST07581,C010,26-35,Male,Germany,Low,Technology Enthusiast,2025-02-23,VIP
CUST07582,C001,46-55,Other,Germany,Medium,Young Professional,2025-09-14,Loyal
CUST07583,C006,56+,Female,Japan,Low,Technology Enthusiast,2022-08-02,Regular
CUST07584,C010,26-35,Other,Japan,Premium,Technology Enthusiast,2020-03-24,New
CUST07585,C003,36-45,Female,India,Medium,Premium Customer,2026-03-31,Regular
CUST07586,C007,46-55,Other,Canada,High,Budget Buyer,2021-06-24,Loyal
CUST07587,C008,36-45,Female,South Korea,High,Budget Buyer,2020-08-14,Loyal
CUST07588,C004,56+,Male,Singapore,Low,Premium Customer,2025-07-02,New
CUST07589,C009,26-35,Other,UK,Low,Budget Buyer,2021-06-13,New
CUST07590,C003,56+,Male,Singapore,Premium,Technology Enthusiast,2025-04-19,Regular
CUST07591,C005,36-45,Other,Japan,Medium,Budget Buyer,2024-09-24,Regular
CUST07592,C003,26-35,Male,UK,Low,Premium Customer,2022-01-11,New
CUST07593,C004,56+,Male,UK,Medium,Value Seeker,2023-08-04,Regular
CUST07594,C008,26-35,Female,Canada,Medium,Young Professional,2021-08-11,New
CUST07595,C007,56+,Male,USA,High,Technology Enthusiast,2020-08-25,Loyal
CUST07596,C009,26-35,Male,Germany,Medium,Value Seeker,2021-11-14,Loyal
CUST07597,C007,18-25,Other,South Korea,Low,Budget Buyer,2024-06-06,New
CUST07598,C009,26-35,Male,USA,Medium,Value Seeker,2024-06-26,VIP
CUST07599,C006,18-25,Female,Japan,High,Young Professional,2022-01-01,Loyal
CUST07600,C008,26-35,Female,India,Low,Young Professional,2021-06-21,VIP
CUST07601,C005,26-35,Male,Japan,Premium,Value Seeker,2022-11-07,New
CUST07602,C004,36-45,Other,Japan,Low,Technology Enthusiast,2025-07-06,Regular
CUST07603,C008,26-35,Male,India,Low,Premium Customer,2023-01-06,New
CUST07604,C009,18-25,Other,South Korea,Premium,Value Seeker,2022-10-06,VIP
CUST07605,C007,36-45,Other,Japan,Premium,Premium Customer,2025-06-01,New
CUST07606,C006,26-35,Male,Germany,High,Value Seeker,2025-03-31,Regular
CUST07607,C008,26-35,Male,Canada,Low,Young Professional,2020-06-01,VIP
CUST07608,C010,46-55,Female,USA,Medium,Premium Customer,2023-03-31,New
CUST07609,C003,46-55,Other,Singapore,Medium,Young Professional,2020-06-28,New
CUST07610,C010,26-35,Male,Canada,Medium,Premium Customer,2023-12-17,Loyal
CUST07611,C007,46-55,Other,Germany,Premium,Value Seeker,2021-04-19,New
CUST07612,C002,18-25,Male,USA,Premium,Young Professional,2025-05-03,Loyal
CUST07613,C006,46-55,Female,Canada,Premium,Value Seeker,2024-05-22,Loyal
CUST07614,C002,46-55,Female,Canada,High,Young Professional,2020-06-25,New
CUST07615,C008,46-55,Female,South Korea,Low,Value Seeker,2021-05-24,New
CUST07616,C003,56+,Male,Germany,Low,Budget Buyer,2023-03-18,Regular
CUST07617,C004,18-25,Other,South Korea,Low,Young Professional,2023-05-24,Loyal
CUST07618,C001,56+,Other,Germany,Low,Value Seeker,2022-03-13,New
CUST07619,C004,36-45,Male,USA,Medium,Premium Customer,2024-02-21,Regular
CUST07620,C002,56+,Female,India,High,Technology Enthusiast,2021-09-10,New
CUST07621,C010,46-55,Other,Japan,Premium,Value Seeker,2026-01-25,Regular
CUST07622,C003,26-35,Female,India,Medium,Technology Enthusiast,2026-07-17,Regular
CUST07623,C010,46-55,Male,USA,Low,Premium Customer,2026-01-18,Regular
CUST07624,C001,46-55,Female,Singapore,Medium,Budget Buyer,2023-02-06,Regular
CUST07625,C009,46-55,Other,USA,High,Technology Enthusiast,2020-09-17,VIP
CUST07626,C008,46-55,Other,Singapore,Premium,Young Professional,2020-06-09,Loyal
CUST07627,C005,18-25,Other,Japan,Low,Budget Buyer,2020-09-20,New
CUST07628,C006,26-35,Female,UK,High,Young Professional,2022-12-12,VIP
CUST07629,C004,18-25,Other,India,Premium,Value Seeker,2020-03-01,Loyal
CUST07630,C009,26-35,Male,India,Medium,Value Seeker,2023-05-19,VIP
CUST07631,C003,36-45,Male,USA,High,Value Seeker,2025-06-08,VIP
CUST07632,C003,18-25,Male,Canada,Medium,Young Professional,2022-09-15,New
CUST07633,C007,26-35,Other,UK,Premium,Premium Customer,2024-04-20,VIP
CUST07634,C006,46-55,Male,South Korea,Premium,Premium Customer,2026-07-14,New
CUST07635,C010,36-45,Female,India,High,Value Seeker,2025-09-15,Loyal
CUST07636,C007,46-55,Female,India,Premium,Technology Enthusiast,2023-09-19,Regular
CUST07637,C005,46-55,Other,South Korea,Low,Premium Customer,2025-12-27,Loyal
CUST07638,C007,56+,Male,USA,Premium,Premium Customer,2021-10-10,Regular
CUST07639,C007,36-45,Male,India,Low,Budget Buyer,2020-03-20,New
CUST07640,C001,46-55,Other,South Korea,Medium,Budget Buyer,2020-05-10,Regular
CUST07641,C007,46-55,Other,Canada,Low,Technology Enthusiast,2022-04-12,VIP
CUST07642,C001,26-35,Male,Japan,Low,Technology Enthusiast,2022-05-01,New
CUST07643,C010,26-35,Other,UK,Medium,Premium Customer,2022-03-25,Loyal
CUST07644,C005,36-45,Other,Japan,High,Young Professional,2024-02-21,VIP
CUST07645,C003,56+,Female,UK,High,Young Professional,2024-12-22,VIP
CUST07646,C008,46-55,Female,India,Premium,Premium Customer,2020-11-06,VIP
CUST07647,C008,56+,Other,Canada,Medium,Budget Buyer,2026-05-17,VIP
CUST07648,C002,46-55,Female,UK,Medium,Premium Customer,2022-06-14,VIP
CUST07649,C002,26-35,Female,Germany,Low,Technology Enthusiast,2026-04-16,VIP
CUST07650,C009,56+,Male,USA,Medium,Technology Enthusiast,2025-07-15,New
CUST07651,C003,26-35,Female,Germany,High,Technology Enthusiast,2020-12-03,New
CUST07652,C006,46-55,Male,India,Medium,Premium Customer,2024-11-14,Regular
CUST07653,C003,18-25,Other,Germany,Medium,Young Professional,2023-08-22,VIP
CUST07654,C003,36-45,Female,Germany,Premium,Value Seeker,2025-09-09,Regular
CUST07655,C009,18-25,Other,USA,Medium,Young Professional,2022-11-06,Regular
CUST07656,C001,36-45,Male,UK,Low,Technology Enthusiast,2020-06-25,New
CUST07657,C009,56+,Other,USA,Medium,Young Professional,2021-10-03,VIP
CUST07658,C010,46-55,Female,South Korea,Medium,Budget Buyer,2024-06-15,Regular
CUST07659,C002,26-35,Other,Canada,Low,Technology Enthusiast,2025-06-30,Regular
CUST07660,C008,18-25,Male,South Korea,Premium,Technology Enthusiast,2023-12-05,Loyal
CUST07661,C009,36-45,Other,USA,Premium,Premium Customer,2021-04-05,New
CUST07662,C009,36-45,Male,UK,Low,Technology Enthusiast,2023-04-05,Loyal
CUST07663,C010,36-45,Male,Japan,Low,Technology Enthusiast,2024-10-13,Loyal
CUST07664,C001,46-55,Other,Canada,High,Technology Enthusiast,2024-03-08,Regular
CUST07665,C005,18-25,Male,South Korea,High,Value Seeker,2020-08-11,VIP
CUST07666,C010,26-35,Male,Japan,Premium,Young Professional,2025-04-24,New
CUST07667,C003,36-45,Other,Germany,Low,Value Seeker,2021-12-16,Regular
CUST07668,C008,36-45,Female,Canada,High,Young Professional,2021-11-22,New
CUST07669,C004,46-55,Other,Japan,Medium,Young Professional,2020-02-24,Loyal
CUST07670,C007,46-55,Male,Germany,Premium,Premium Customer,2025-04-06,VIP
CUST07671,C009,56+,Male,South Korea,High,Budget Buyer,2022-02-22,VIP
CUST07672,C004,18-25,Female,Singapore,Medium,Premium Customer,2026-02-04,VIP
CUST07673,C010,18-25,Other,India,Premium,Value Seeker,2023-05-09,VIP
CUST07674,C003,56+,Other,USA,Premium,Premium Customer,2021-11-26,Loyal
CUST07675,C009,26-35,Female,USA,High,Young Professional,2020-03-02,Loyal
CUST07676,C005,26-35,Other,USA,High,Premium Customer,2020-04-13,Loyal
CUST07677,C001,56+,Female,Canada,Low,Young Professional,2023-08-23,Regular
CUST07678,C003,26-35,Female,Singapore,Low,Value Seeker,2026-01-11,Regular
CUST07679,C010,36-45,Male,USA,Premium,Young Professional,2022-08-16,VIP
CUST07680,C004,56+,Male,India,High,Technology Enthusiast,2024-08-28,Loyal
CUST07681,C007,46-55,Male,Canada,Medium,Young Professional,2020-05-16,New
CUST07682,C008,56+,Male,USA,Premium,Value Seeker,2024-03-14,VIP
CUST07683,C002,56+,Other,Canada,High,Premium Customer,2020-05-16,Regular
CUST07684,C002,46-55,Other,Singapore,Low,Value Seeker,2022-10-24,VIP
CUST07685,C006,56+,Other,South Korea,High,Young Professional,2020-07-24,Loyal
CUST07686,C004,56+,Other,South Korea,Low,Premium Customer,2025-04-20,VIP
CUST07687,C009,56+,Female,Japan,Low,Budget Buyer,2020-06-25,VIP
CUST07688,C005,46-55,Male,UK,Low,Premium Customer,2023-05-25,VIP
CUST07689,C009,36-45,Female,South Korea,High,Premium Customer,2023-08-15,VIP
CUST07690,C001,18-25,Other,Japan,High,Technology Enthusiast,2024-06-13,Regular
CUST07691,C005,36-45,Female,Canada,Medium,Value Seeker,2026-01-22,VIP
CUST07692,C006,18-25,Male,Japan,Premium,Young Professional,2023-06-16,Regular
CUST07693,C008,18-25,Male,Japan,Premium,Value Seeker,2025-02-02,VIP
CUST07694,C007,56+,Male,India,High,Value Seeker,2026-05-01,VIP
CUST07695,C010,18-25,Male,Japan,High,Premium Customer,2021-09-04,Regular
CUST07696,C002,36-45,Other,Singapore,Low,Premium Customer,2024-09-26,VIP
CUST07697,C005,26-35,Male,Germany,Premium,Young Professional,2026-04-29,Loyal
CUST07698,C009,56+,Other,Germany,Medium,Value Seeker,2022-05-12,New
CUST07699,C005,26-35,Other,UK,High,Young Professional,2026-07-09,Loyal
CUST07700,C010,56+,Other,UK,Low,Premium Customer,2021-11-05,VIP
CUST07701,C007,26-35,Female,South Korea,Premium,Budget Buyer,2023-08-11,New
CUST07702,C010,18-25,Male,USA,Low,Budget Buyer,2020-03-28,New
CUST07703,C004,46-55,Female,Singapore,Low,Premium Customer,2021-11-18,New
CUST07704,C009,46-55,Female,Canada,Low,Premium Customer,2025-09-25,Regular
CUST07705,C008,46-55,Female,India,Medium,Technology Enthusiast,2025-06-14,Loyal
CUST07706,C003,18-25,Male,UK,Medium,Technology Enthusiast,2023-12-22,New
CUST07707,C006,36-45,Male,South Korea,High,Technology Enthusiast,2022-04-04,Regular
CUST07708,C008,56+,Female,Singapore,Premium,Budget Buyer,2020-10-26,VIP
CUST07709,C003,26-35,Other,Germany,Medium,Technology Enthusiast,2023-03-28,New
CUST07710,C002,46-55,Other,India,Low,Premium Customer,2020-07-17,VIP
CUST07711,C005,46-55,Male,Germany,High,Technology Enthusiast,2023-06-17,VIP
CUST07712,C005,18-25,Female,Japan,Low,Premium Customer,2026-06-11,Regular
CUST07713,C002,26-35,Male,USA,High,Value Seeker,2021-06-24,Loyal
CUST07714,C010,46-55,Male,USA,Premium,Young Professional,2025-08-04,New
CUST07715,C001,46-55,Female,USA,High,Budget Buyer,2022-06-25,VIP
CUST07716,C005,46-55,Other,Singapore,Medium,Value Seeker,2026-04-17,VIP
CUST07717,C004,46-55,Other,Singapore,Low,Value Seeker,2021-06-19,Loyal
CUST07718,C010,26-35,Female,Japan,High,Budget Buyer,2024-08-19,New
CUST07719,C003,56+,Other,USA,High,Technology Enthusiast,2020-09-28,Loyal
CUST07720,C003,26-35,Female,Japan,Medium,Budget Buyer,2023-08-10,New
CUST07721,C010,36-45,Female,South Korea,Low,Young Professional,2024-05-06,Loyal
CUST07722,C005,56+,Other,USA,High,Young Professional,2024-01-17,Regular
CUST07723,C002,26-35,Male,Germany,Premium,Budget Buyer,2020-01-19,VIP
CUST07724,C002,46-55,Male,Canada,Medium,Budget Buyer,2022-10-08,Regular
CUST07725,C002,18-25,Female,Singapore,Premium,Technology Enthusiast,2020-01-26,VIP
