purchase_id,company_id,product_id,customer_id,purchase_date,quantity,unit_price,discount,channel,region
PUR082401,C004,P0179,CUST02969,2025-08-22,3.0,8505.35,0.05,Marketplace,Central
PUR083348,C005,P0240,CUST09916,2025-08-22,3.0,3596.4,0.1,Online,Central
PUR079083,C008,P0377,CUST05461,2025-08-23,1.0,18504.0,0.1,Online,West
PUR020540,C006,P0258,CUST05000,2025-08-23,1.0,5498.4,0.2,Retail Store,East
PUR073426,C010,P0456,CUST03978,2025-08-23,1.0,23457.45,0.15,Online,Central
PUR033718,C003,P0101,CUST01868,2025-08-23,1.0,22403.2,0.2,Retail Store,Central
PUR068739,C010,P0478,CUST06304,2025-08-23,3.0,36743.15,0.05,Online,North
PUR071401,C005,P0247,CUST03733,2025-08-23,2.0,35501.0,0.0,Online,East
PUR046122,C008,P0369,CUST08288,2025-08-23,1.0,26299.8,0.05,Marketplace,West
PUR004293,C009,P0412,CUST01224,2025-08-23,3.0,7385.0,0.0,Marketplace,North
PUR085532,C010,P0491,CUST03995,2025-08-23,2.0,10870.65,0.15,Retail Store,South
PUR046873,C005,P0202,CUST04701,2025-08-23,2.0,9546.55,0.05,Retail Store,East
PUR021343,C002,P0074,CUST05501,2025-08-23,2.0,19393.3,0.05,Retail Store,West
PUR042752,C008,P0374,CUST00181,2025-08-23,3.0,34961.6,0.2,Online,North
PUR050270,C005,P0215,CUST09295,2025-08-23,1.0,5800.8,0.2,Marketplace,East
PUR013361,C004,P0164,CUST06352,2025-08-23,3.0,3853.0,0.0,Marketplace,Central
PUR089125,C003,P0142,CUST02216,2025-08-23,3.0,30355.2,0.2,Marketplace,West
PUR019895,C002,P0051,CUST01874,2025-08-23,1.0,31450.0,0.0,Online,West
PUR078114,C001,P0010,CUST01554,2025-08-23,2.0,29517.45,0.05,Marketplace,Central
PUR048064,C001,P0049,CUST06776,2025-08-23,3.0,38044.8,0.1,Marketplace,Central
PUR015164,C004,P0162,CUST09742,2025-08-23,3.0,28904.0,0.2,Retail Store,South
PUR058998,C009,P0429,CUST06171,2025-08-23,3.0,5198.4,0.1,Online,South
PUR051351,C007,P0303,CUST02798,2025-08-23,1.0,43956.9,0.1,Online,South
PUR042973,C004,P0198,CUST03364,2025-08-23,2.0,30515.9,0.05,Marketplace,South
PUR063383,C002,P0066,CUST05131,2025-08-23,2.0,38387.7,0.1,Online,East
PUR034507,C006,P0267,CUST05988,2025-08-23,2.0,40692.05,0.15,Marketplace,East
PUR089800,C004,P0188,CUST04683,2025-08-23,3.0,36682.2,0.1,Retail Store,Central
PUR097238,C003,P0137,CUST04881,2025-08-23,2.0,44667.0,0.1,Marketplace,West
PUR093846,C006,P0280,CUST05624,2025-08-23,1.0,13308.0,0.2,Retail Store,South
PUR030179,C009,P0418,CUST05814,2025-08-23,2.0,16222.4,0.2,Marketplace,Central
PUR093510,C007,P0326,CUST03073,2025-08-23,2.0,25892.7,0.15,Marketplace,Central
PUR004921,C001,P0048,CUST04523,2025-08-23,2.0,42837.4,0.05,Retail Store,East
PUR014046,C008,P0364,CUST09141,2025-08-23,3.0,33600.5,0.15,Marketplace,South
PUR066658,C007,P0341,CUST04909,2025-08-23,1.0,15432.75,0.05,Retail Store,South
PUR035240,C009,P0404,CUST06257,2025-08-23,3.0,20709.6,0.2,Retail Store,East
PUR072089,C001,P0020,CUST09950,2025-08-23,3.0,34522.05,0.05,Marketplace,Central
PUR077726,C004,P0163,CUST09982,2025-08-23,2.0,15088.5,0.1,Marketplace,Central
PUR089636,C006,P0293,CUST06331,2025-08-23,3.0,31311.2,0.2,Marketplace,North
PUR067278,C005,P0227,CUST04369,2025-08-23,1.0,32274.0,0.1,Retail Store,South
PUR059197,C010,P0479,CUST08344,2025-08-23,3.0,16993.6,0.05,Marketplace,North
PUR038900,C005,P0238,CUST01931,2025-08-23,3.0,37181.0,0.0,Retail Store,North
PUR012476,C008,P0397,CUST03189,2025-08-23,1.0,19564.8,0.2,Marketplace,Central
PUR057135,C001,P0012,CUST06945,2025-08-23,3.0,24905.2,0.05,Online,North
PUR065304,C005,P0219,CUST07716,2025-08-23,1.0,32603.4,0.1,Online,Central
PUR033809,C003,P0108,CUST01644,2025-08-23,2.0,7728.8,0.2,Marketplace,Central
PUR026855,C002,P0076,CUST07944,2025-08-23,1.0,18662.4,0.2,Retail Store,North
PUR069948,C007,P0339,CUST08687,2025-08-23,1.0,14026.7,0.15,Retail Store,East
PUR046054,C007,P0346,CUST08068,2025-08-23,2.0,39013.65,0.05,Retail Store,South
PUR022095,C009,P0440,CUST08354,2025-08-23,2.0,8446.45,0.15,Marketplace,North
PUR035523,C006,P0286,CUST00958,2025-08-23,2.0,48119.0,0.0,Online,North
PUR098711,C004,P0159,CUST03042,2025-08-23,3.0,7493.0,0.0,Online,Central
PUR062681,C009,P0403,CUST06641,2025-08-23,2.0,39630.4,0.15,Retail Store,South
PUR092231,C009,P0431,CUST06536,2025-08-23,2.0,33977.7,0.05,Retail Store,South
PUR091023,C006,P0276,CUST00200,2025-08-23,1.0,37121.4,0.1,Online,South
PUR091509,C006,P0281,CUST06565,2025-08-23,1.0,28724.0,0.0,Online,South
PUR062786,C008,P0377,CUST04289,2025-08-23,2.0,18504.0,0.1,Marketplace,West
PUR005740,C003,P0124,CUST05240,2025-08-23,1.0,7499.0,0.0,Online,Central
PUR020364,C006,P0297,CUST03512,2025-08-23,3.0,41704.05,0.05,Retail Store,East
PUR061020,C006,P0264,CUST07816,2025-08-23,1.0,49160.0,0.0,Online,North
PUR013155,C008,P0375,CUST06535,2025-08-23,1.0,40868.0,0.0,Online,North
PUR019253,C009,P0427,CUST05256,2025-08-23,2.0,18326.45,0.05,Marketplace,South
PUR074877,C010,P0483,CUST09527,2025-08-23,3.0,30878.4,0.2,Online,West
PUR043226,C001,P0031,CUST08885,2025-08-23,2.0,5801.0,0.0,Retail Store,South
PUR074959,C002,P0080,CUST03388,2025-08-23,1.0,33457.5,0.1,Retail Store,South
PUR018353,C003,P0118,CUST06058,2025-08-23,1.0,948.0,0.2,Online,North
PUR052082,C007,P0327,CUST09021,2025-08-23,1.0,7972.2,0.1,Online,Central
PUR095505,C004,P0167,CUST07091,2025-08-23,1.0,26344.9,0.15,Online,West
PUR022827,C004,P0196,CUST02297,2025-08-23,2.0,28707.05,0.15,Online,East
PUR014875,C005,P0212,CUST01292,2025-08-23,1.0,22957.0,0.0,Online,West
PUR075162,C008,P0373,CUST00800,2025-08-23,3.0,18697.9,0.05,Online,Central
PUR058012,C010,P0492,CUST06166,2025-08-23,2.0,23364.9,0.1,Retail Store,North
PUR011512,C008,P0372,CUST04919,2025-08-23,1.0,22868.1,0.1,Marketplace,North
PUR057974,C001,P0041,CUST01590,2025-08-23,2.0,19135.2,0.15,Retail Store,South
PUR096267,C010,P0464,CUST07111,2025-08-23,1.0,36278.1,0.1,Online,South
PUR097146,C010,P0472,CUST04220,2025-08-23,3.0,10380.6,0.1,Online,East
PUR020517,C006,P0258,CUST00777,2025-08-23,2.0,6529.35,0.05,Online,Central
PUR020740,C005,P0223,CUST05718,2025-08-23,1.0,39901.6,0.2,Marketplace,South
PUR002166,C001,P0038,CUST05634,2025-08-23,3.0,33340.0,0.2,Retail Store,East
PUR035627,C002,P0055,CUST09782,2025-08-23,1.0,25680.6,0.1,Online,South
PUR000830,C008,P0353,CUST04441,2025-08-23,1.0,13746.5,0.05,Marketplace,West
PUR029741,C007,P0316,CUST09623,2025-08-23,3.0,3151.15,0.05,Retail Store,East
PUR057574,C006,P0285,CUST08032,2025-08-23,1.0,42211.85,0.15,Marketplace,Central
PUR019745,C001,P0013,CUST01102,2025-08-23,1.0,36555.1,0.15,Marketplace,East
PUR050435,C006,P0257,CUST08136,2025-08-23,2.0,27131.4,0.1,Retail Store,West
PUR066967,C008,P0354,CUST08800,2025-08-23,2.0,7285.0,0.0,Marketplace,North
PUR031322,C010,P0471,CUST00914,2025-08-23,3.0,7483.4,0.15,Retail Store,South
PUR029755,C004,P0166,CUST04642,2025-08-23,1.0,34500.8,0.2,Retail Store,Central
PUR066942,C007,P0320,CUST09571,2025-08-23,1.0,11735.95,0.15,Retail Store,East
PUR050804,C009,P0402,CUST07209,2025-08-24,3.0,23175.25,0.15,Marketplace,South
PUR024380,C007,P0311,CUST02976,2025-08-24,3.0,40900.0,0.0,Online,East
PUR088830,C004,P0197,CUST06413,2025-08-24,3.0,17994.4,0.2,Marketplace,North
PUR070212,C006,P0281,CUST04532,2025-08-24,1.0,28724.0,0.0,Online,East
PUR060873,C005,P0228,CUST04466,2025-08-24,3.0,22780.0,0.2,Online,South
PUR069957,C004,P0194,CUST08405,2025-08-24,2.0,36454.35,0.05,Retail Store,North
PUR098069,C001,P0023,CUST01628,2025-08-24,1.0,16365.9,0.15,Marketplace,Central
PUR018011,C004,P0199,CUST02629,2025-08-24,1.0,16560.9,0.1,Marketplace,West
PUR050118,C004,P0174,CUST06182,2025-08-24,1.0,38174.0,0.0,Retail Store,East
PUR021265,C002,P0072,CUST03070,2025-08-24,2.0,31509.5,0.15,Marketplace,East
PUR041853,C002,P0086,CUST02622,2025-08-24,2.0,20232.55,0.15,Retail Store,North
PUR043917,C009,P0426,CUST09328,2025-08-24,2.0,24330.4,0.2,Retail Store,Central
PUR050974,C001,P0012,CUST03184,2025-08-24,1.0,20972.8,0.2,Online,East
PUR088464,C007,P0320,CUST02507,2025-08-24,3.0,11735.95,0.15,Marketplace,Central
PUR061588,C008,P0357,CUST06532,2025-08-24,3.0,23948.55,0.05,Online,North
PUR033640,C008,P0375,CUST05827,2025-08-24,1.0,40868.0,0.0,Retail Store,North
PUR089724,C010,P0488,CUST07364,2025-08-24,3.0,10586.75,0.15,Retail Store,East
PUR044736,C002,P0056,CUST08018,2025-08-24,1.0,20569.0,0.0,Marketplace,Central
PUR039551,C004,P0193,CUST00036,2025-08-24,3.0,7239.6,0.1,Online,North
PUR050158,C007,P0318,CUST00375,2025-08-24,2.0,3608.1,0.1,Marketplace,Central
PUR041345,C002,P0069,CUST06074,2025-08-24,3.0,14344.8,0.2,Retail Store,North
PUR066531,C009,P0428,CUST01087,2025-08-24,1.0,11073.0,0.0,Online,North
PUR011332,C004,P0186,CUST01939,2025-08-24,1.0,33206.4,0.2,Online,North
PUR019597,C005,P0216,CUST05906,2025-08-24,1.0,15722.45,0.15,Online,East
PUR079040,C007,P0301,CUST02955,2025-08-24,3.0,43107.2,0.05,Retail Store,South
PUR089491,C004,P0179,CUST01238,2025-08-24,2.0,8505.35,0.05,Marketplace,North
PUR022690,C004,P0191,CUST05290,2025-08-24,2.0,34733.0,0.0,Marketplace,West
PUR045921,C003,P0120,CUST01074,2025-08-24,3.0,7180.8,0.15,Marketplace,North
PUR078984,C007,P0333,CUST05130,2025-08-24,1.0,28961.0,0.0,Marketplace,Central
PUR020293,C002,P0051,CUST01678,2025-08-24,1.0,31450.0,0.0,Retail Store,East
PUR089263,C002,P0094,CUST05338,2025-08-24,3.0,30841.0,0.0,Marketplace,West
PUR098033,C003,P0140,CUST08517,2025-08-24,1.0,5404.5,0.1,Online,South
PUR005951,C010,P0496,CUST05163,2025-08-24,3.0,31043.2,0.2,Marketplace,East
PUR054968,C009,P0401,CUST03050,2025-08-24,1.0,23208.5,0.05,Marketplace,East
PUR048058,C001,P0039,CUST07358,2025-08-24,2.0,19354.5,0.15,Marketplace,East
PUR007661,C006,P0290,CUST02474,2025-08-24,2.0,9885.0,0.0,Retail Store,South
PUR099563,C002,P0093,CUST07497,2025-08-24,3.0,37491.75,0.05,Retail Store,Central
PUR034701,C007,P0339,CUST01031,2025-08-24,1.0,14851.8,0.1,Retail Store,South
PUR062674,C001,P0022,CUST00683,2025-08-24,1.0,38979.2,0.2,Online,Central
PUR066520,C005,P0244,CUST01687,2025-08-24,3.0,42333.0,0.0,Marketplace,North
PUR094008,C004,P0182,CUST03533,2025-08-24,1.0,7564.8,0.2,Marketplace,South
PUR043967,C005,P0219,CUST06646,2025-08-24,3.0,30792.1,0.15,Marketplace,East
PUR007800,C007,P0307,CUST02984,2025-08-24,2.0,27087.8,0.15,Online,South
PUR080393,C006,P0283,CUST05752,2025-08-24,3.0,37803.0,0.0,Retail Store,Central
PUR078768,C005,P0242,CUST00106,2025-08-24,2.0,40901.3,0.05,Retail Store,North
PUR029505,C006,P0288,CUST09987,2025-08-24,3.0,45200.05,0.05,Online,North
PUR027492,C010,P0462,CUST09290,2025-08-24,1.0,10791.9,0.1,Online,East
PUR030387,C006,P0266,CUST07484,2025-08-24,3.0,18082.8,0.1,Online,West
PUR052583,C003,P0125,CUST05638,2025-08-24,1.0,25307.1,0.1,Retail Store,West
PUR060782,C008,P0352,CUST01809,2025-08-24,3.0,47170.0,0.0,Online,West
PUR086098,C005,P0248,CUST00253,2025-08-24,2.0,38954.65,0.15,Retail Store,East
PUR074397,C001,P0027,CUST03901,2025-08-24,3.0,32256.3,0.05,Online,Central
PUR077426,C008,P0388,CUST00818,2025-08-24,3.0,26121.0,0.0,Marketplace,North
PUR073188,C003,P0120,CUST08401,2025-08-24,3.0,7603.2,0.1,Online,North
PUR044891,C003,P0137,CUST01397,2025-08-24,3.0,49630.0,0.0,Retail Store,East
PUR063804,C006,P0291,CUST00493,2025-08-24,2.0,42858.9,0.1,Retail Store,South
PUR031530,C007,P0311,CUST00057,2025-08-24,3.0,40900.0,0.0,Retail Store,East
PUR038387,C005,P0250,CUST01895,2025-08-24,1.0,14451.3,0.1,Retail Store,Central
PUR096140,C007,P0334,CUST00208,2025-08-24,2.0,34736.0,0.2,Online,East
PUR067541,C009,P0422,CUST00594,2025-08-24,1.0,9536.4,0.1,Retail Store,Central
PUR049553,C001,P0015,CUST08206,2025-08-24,2.0,26416.8,0.2,Retail Store,South
PUR074147,C002,P0069,CUST09155,2025-08-24,3.0,17931.0,0.0,Marketplace,Central
PUR052430,C006,P0257,CUST02701,2025-08-24,3.0,25624.1,0.15,Retail Store,East
PUR076969,C008,P0400,CUST02828,2025-08-24,3.0,22146.3,0.1,Online,Central
PUR046427,C001,P0030,CUST09417,2025-08-24,3.0,9577.0,0.0,Retail Store,Central
PUR023497,C007,P0302,CUST04002,2025-08-24,3.0,9828.0,0.1,Online,East
PUR091175,C001,P0015,CUST03018,2025-08-24,3.0,29718.9,0.1,Retail Store,South
PUR031830,C009,P0405,CUST05300,2025-08-24,1.0,22362.4,0.2,Online,North
PUR015857,C010,P0460,CUST05860,2025-08-24,2.0,12158.1,0.05,Marketplace,West
PUR012397,C002,P0094,CUST08109,2025-08-24,3.0,24672.8,0.2,Online,West
PUR012385,C001,P0027,CUST08932,2025-08-24,2.0,33954.0,0.0,Marketplace,West
PUR013511,C003,P0131,CUST09087,2025-08-24,2.0,10310.4,0.2,Retail Store,West
PUR091080,C004,P0189,CUST00960,2025-08-24,1.0,21913.0,0.0,Marketplace,East
PUR030697,C003,P0132,CUST04821,2025-08-24,2.0,20523.2,0.2,Retail Store,East
PUR012498,C009,P0431,CUST00836,2025-08-24,3.0,30401.1,0.15,Marketplace,East
PUR012478,C009,P0409,CUST07671,2025-08-24,1.0,25593.5,0.15,Online,East
PUR085344,C010,P0467,CUST09017,2025-08-24,2.0,5519.05,0.15,Online,Central
PUR049577,C003,P0112,CUST08905,2025-08-24,3.0,16643.2,0.2,Online,South
PUR026350,C003,P0123,CUST00941,2025-08-24,3.0,17120.7,0.1,Retail Store,South
PUR042899,C001,P0042,CUST09359,2025-08-24,3.0,17212.1,0.05,Marketplace,North
PUR035057,C010,P0467,CUST07222,2025-08-24,2.0,6493.0,0.0,Online,South
PUR057895,C005,P0223,CUST06985,2025-08-24,1.0,47383.15,0.05,Online,North
PUR052077,C003,P0130,CUST09588,2025-08-24,1.0,40911.0,0.0,Online,North
PUR035576,C001,P0031,CUST01844,2025-08-24,3.0,5510.95,0.05,Online,North
PUR045168,C010,P0492,CUST09061,2025-08-24,3.0,23364.9,0.1,Marketplace,West
PUR074799,C008,P0391,CUST05565,2025-08-24,1.0,7814.4,0.2,Marketplace,Central
PUR014302,C005,P0247,CUST08007,2025-08-24,1.0,35501.0,0.0,Retail Store,North
PUR082994,C006,P0260,CUST02056,2025-08-24,3.0,20734.0,0.0,Retail Store,North
PUR057778,C005,P0206,CUST07601,2025-08-24,2.0,19033.25,0.05,Marketplace,North
PUR085588,C008,P0391,CUST02007,2025-08-24,2.0,7814.4,0.2,Retail Store,East
PUR056025,C001,P0009,CUST01974,2025-08-25,1.0,19505.7,0.1,Marketplace,North
PUR075646,C006,P0254,CUST02411,2025-08-25,1.0,17911.2,0.2,Marketplace,North
PUR052074,C004,P0172,CUST09716,2025-08-25,2.0,38905.6,0.2,Retail Store,North
PUR020601,C007,P0318,CUST05407,2025-08-25,3.0,3207.2,0.2,Retail Store,West
PUR091151,C009,P0418,CUST05819,2025-08-25,2.0,16222.4,0.2,Online,North
PUR091684,C008,P0399,CUST08967,2025-08-25,3.0,38904.3,0.1,Retail Store,South
PUR033681,C006,P0251,CUST02635,2025-08-25,2.0,10840.9,0.15,Marketplace,East
PUR024858,C003,P0119,CUST06868,2025-08-25,3.0,22029.3,0.1,Retail Store,West
PUR037429,C010,P0456,CUST01922,2025-08-25,3.0,23457.45,0.15,Retail Store,West
PUR052006,C006,P0292,CUST03602,2025-08-25,3.0,5056.65,0.15,Online,South
PUR085911,C008,P0367,CUST02700,2025-08-25,2.0,20326.4,0.2,Marketplace,South
PUR080274,C007,P0341,CUST01141,2025-08-25,2.0,16245.0,0.0,Online,North
PUR019983,C008,P0383,CUST05056,2025-08-25,3.0,29823.35,0.05,Retail Store,West
PUR017903,C006,P0256,CUST03512,2025-08-25,3.0,24607.85,0.05,Marketplace,South
PUR064197,C007,P0339,CUST06856,2025-08-25,1.0,16502.0,0.0,Retail Store,Central
PUR002100,C003,P0121,CUST00428,2025-08-25,3.0,48660.0,0.0,Marketplace,Central
PUR044123,C001,P0019,CUST09192,2025-08-25,3.0,40241.05,0.05,Marketplace,North
PUR025193,C001,P0015,CUST08472,2025-08-25,3.0,33021.0,0.0,Retail Store,East
PUR020418,C003,P0118,CUST04777,2025-08-25,3.0,1066.5,0.1,Online,South
PUR019403,C006,P0276,CUST01166,2025-08-25,1.0,41246.0,0.0,Online,North
PUR017716,C005,P0202,CUST04659,2025-08-25,1.0,8541.65,0.15,Online,East
PUR009776,C003,P0142,CUST08373,2025-08-25,2.0,30355.2,0.2,Retail Store,South
PUR032938,C008,P0351,CUST04754,2025-08-25,3.0,6683.55,0.15,Retail Store,West
PUR053168,C001,P0041,CUST04975,2025-08-25,3.0,20260.8,0.1,Marketplace,Central
PUR053171,C010,P0482,CUST00915,2025-08-25,3.0,24429.6,0.1,Marketplace,West
PUR029046,C009,P0423,CUST03293,2025-08-25,2.0,39308.15,0.05,Marketplace,North
PUR064582,C009,P0412,CUST03649,2025-08-25,2.0,5908.0,0.2,Retail Store,North
PUR039957,C003,P0128,CUST06682,2025-08-25,1.0,3933.9,0.1,Marketplace,Central
PUR084032,C004,P0159,CUST05033,2025-08-25,2.0,5994.4,0.2,Online,East
PUR003550,C006,P0259,CUST07318,2025-08-25,2.0,5240.0,0.2,Retail Store,West
PUR070266,C010,P0480,CUST06642,2025-08-25,2.0,24856.8,0.2,Marketplace,North
PUR066610,C005,P0244,CUST07077,2025-08-25,2.0,35983.05,0.15,Online,West
PUR004426,C001,P0008,CUST09299,2025-08-25,3.0,20693.6,0.2,Retail Store,North
PUR090870,C004,P0194,CUST00483,2025-08-25,2.0,38373.0,0.0,Retail Store,South
PUR087418,C005,P0211,CUST07018,2025-08-25,3.0,3381.0,0.0,Marketplace,Central
PUR093952,C002,P0061,CUST05870,2025-08-25,3.0,1984.75,0.15,Retail Store,East
PUR036902,C004,P0168,CUST03646,2025-08-25,1.0,16720.95,0.05,Retail Store,Central
PUR052611,C008,P0362,CUST01182,2025-08-25,2.0,17005.0,0.05,Retail Store,South
PUR008214,C007,P0303,CUST05388,2025-08-25,2.0,39072.8,0.2,Online,Central
PUR053485,C001,P0048,CUST02209,2025-08-25,3.0,42837.4,0.05,Online,North
PUR000673,C002,P0053,CUST07132,2025-08-25,3.0,6077.0,0.0,Online,Central
PUR010404,C004,P0189,CUST07476,2025-08-25,1.0,21913.0,0.0,Online,Central
PUR098386,C003,P0127,CUST00302,2025-08-25,2.0,31842.7,0.15,Marketplace,North
PUR008509,C010,P0482,CUST07078,2025-08-25,2.0,27144.0,0.0,Marketplace,West
PUR033871,C010,P0479,CUST07166,2025-08-25,3.0,17888.0,0.0,Marketplace,North
PUR047349,C004,P0200,CUST02758,2025-08-25,1.0,35889.55,0.15,Retail Store,West
PUR065203,C004,P0182,CUST08799,2025-08-25,2.0,9456.0,0.0,Online,North
PUR002621,C001,P0048,CUST02973,2025-08-25,1.0,38328.2,0.15,Online,East
PUR053518,C004,P0191,CUST06021,2025-08-25,1.0,32996.35,0.05,Online,West
PUR018015,C006,P0251,CUST09572,2025-08-25,2.0,10840.9,0.15,Marketplace,South
PUR015594,C007,P0321,CUST09743,2025-08-25,2.0,38409.3,0.1,Retail Store,Central
PUR078054,C001,P0019,CUST08016,2025-08-25,2.0,38123.1,0.1,Online,East
PUR058929,C001,P0007,CUST02462,2025-08-25,3.0,13257.0,0.1,Marketplace,East
PUR039074,C005,P0214,CUST08098,2025-08-25,2.0,10625.85,0.15,Retail Store,North
PUR093817,C002,P0062,CUST08816,2025-08-25,1.0,11396.2,0.05,Online,West
PUR089836,C004,P0161,CUST01376,2025-08-25,3.0,17625.6,0.15,Online,East
PUR004958,C007,P0328,CUST02812,2025-08-25,2.0,5930.45,0.15,Online,Central
PUR047983,C004,P0199,CUST02096,2025-08-25,2.0,14720.8,0.2,Marketplace,East
PUR024296,C007,P0319,CUST03818,2025-08-25,2.0,1293.7,0.15,Retail Store,Central
PUR046295,C003,P0116,CUST09588,2025-08-25,3.0,12767.05,0.05,Online,East
PUR021033,C010,P0487,CUST01789,2025-08-25,1.0,36852.4,0.05,Retail Store,West
PUR078900,C007,P0318,CUST00139,2025-08-25,3.0,3808.55,0.05,Retail Store,North
PUR043096,C005,P0211,CUST00630,2025-08-25,2.0,3042.9,0.1,Retail Store,South
PUR024976,C005,P0212,CUST02813,2025-08-25,2.0,19513.45,0.15,Retail Store,Central
PUR011051,C008,P0369,CUST04755,2025-08-25,2.0,27684.0,0.0,Marketplace,East
PUR046604,C009,P0414,CUST05122,2025-08-25,2.0,22735.8,0.15,Online,Central
PUR092784,C003,P0134,CUST06897,2025-08-25,3.0,29390.45,0.15,Retail Store,South
PUR037291,C001,P0011,CUST00454,2025-08-25,3.0,8555.25,0.15,Online,West
PUR097637,C002,P0090,CUST04283,2025-08-25,2.0,33472.8,0.1,Online,West
PUR031414,C008,P0393,CUST09501,2025-08-25,2.0,40815.8,0.05,Retail Store,North
PUR058565,C008,P0375,CUST02022,2025-08-25,2.0,38824.6,0.05,Online,West
PUR051623,C003,P0101,CUST09722,2025-08-25,2.0,22403.2,0.2,Marketplace,West
PUR096019,C009,P0418,CUST03798,2025-08-25,1.0,17236.3,0.15,Marketplace,West
PUR012971,C002,P0057,CUST00940,2025-08-25,1.0,29562.0,0.0,Retail Store,West
PUR048087,C004,P0168,CUST08031,2025-08-25,3.0,16720.95,0.05,Retail Store,East
PUR027379,C006,P0269,CUST04541,2025-08-25,1.0,34720.8,0.2,Online,East
PUR024956,C007,P0320,CUST03098,2025-08-25,3.0,13116.65,0.05,Retail Store,North
PUR059250,C005,P0244,CUST00968,2025-08-25,2.0,40216.35,0.05,Retail Store,North
PUR083244,C001,P0033,CUST00425,2025-08-25,2.0,17415.4,0.05,Retail Store,East
PUR006144,C006,P0269,CUST03752,2025-08-25,1.0,43401.0,0.0,Retail Store,South
PUR073206,C007,P0347,CUST03769,2025-08-25,2.0,34154.4,0.2,Marketplace,North
PUR052524,C006,P0297,CUST07926,2025-08-25,2.0,41704.05,0.05,Marketplace,Central
PUR001090,C008,P0353,CUST01365,2025-08-25,1.0,13746.5,0.05,Marketplace,North
PUR058718,C009,P0419,CUST08075,2025-08-25,3.0,13456.75,0.05,Online,East
PUR099271,C007,P0340,CUST00072,2025-08-25,2.0,34112.7,0.1,Retail Store,West
PUR030386,C006,P0296,CUST00856,2025-08-25,3.0,30918.0,0.0,Marketplace,East
PUR093641,C002,P0097,CUST04515,2025-08-25,2.0,9924.65,0.05,Marketplace,North
PUR030970,C006,P0280,CUST07250,2025-08-25,1.0,15803.25,0.05,Marketplace,East
PUR044384,C010,P0474,CUST08940,2025-08-25,2.0,33398.0,0.0,Retail Store,Central
PUR065769,C010,P0454,CUST08854,2025-08-25,2.0,30795.0,0.0,Online,East
PUR035573,C004,P0158,CUST02894,2025-08-25,2.0,25371.0,0.1,Online,East
PUR011654,C001,P0011,CUST08872,2025-08-25,2.0,8052.0,0.2,Retail Store,East
PUR088230,C007,P0329,CUST02562,2025-08-25,3.0,22001.6,0.2,Retail Store,East
PUR024606,C004,P0184,CUST03595,2025-08-25,1.0,7362.4,0.2,Retail Store,North
PUR007505,C004,P0164,CUST02274,2025-08-25,1.0,3467.7,0.1,Retail Store,Central
PUR049759,C003,P0106,CUST02398,2025-08-26,2.0,20475.65,0.15,Retail Store,Central
PUR006695,C006,P0260,CUST02193,2025-08-26,1.0,17623.9,0.15,Online,North
PUR086306,C004,P0185,CUST00737,2025-08-26,3.0,30349.6,0.2,Online,East
PUR066310,C001,P0013,CUST07563,2025-08-26,3.0,43006.0,0.0,Retail Store,East
PUR063713,C001,P0012,CUST04454,2025-08-26,2.0,23594.4,0.1,Marketplace,East
PUR077526,C009,P0441,CUST01310,2025-08-26,2.0,33547.5,0.1,Retail Store,West
PUR068814,C008,P0379,CUST00181,2025-08-26,3.0,2134.4,0.2,Retail Store,North
PUR047596,C009,P0449,CUST03886,2025-08-26,1.0,13179.35,0.05,Marketplace,West
PUR035400,C007,P0347,CUST00229,2025-08-26,2.0,36289.05,0.15,Marketplace,Central
PUR051279,C003,P0119,CUST03106,2025-08-26,1.0,22029.3,0.1,Online,Central
PUR092256,C009,P0402,CUST05297,2025-08-26,2.0,24538.5,0.1,Online,South
PUR058544,C010,P0477,CUST02331,2025-08-26,2.0,15715.2,0.2,Marketplace,Central
PUR000640,C001,P0018,CUST03287,2025-08-26,2.0,7144.0,0.2,Online,South
PUR000722,C008,P0399,CUST06946,2025-08-26,3.0,34581.6,0.2,Marketplace,East
PUR019489,C008,P0358,CUST07236,2025-08-26,2.0,38031.55,0.15,Online,South
PUR058598,C008,P0400,CUST08947,2025-08-26,2.0,20915.95,0.15,Retail Store,South
PUR005460,C003,P0116,CUST08955,2025-08-26,2.0,10751.2,0.2,Marketplace,Central
PUR057481,C010,P0496,CUST01213,2025-08-26,3.0,36863.8,0.05,Retail Store,East
PUR002852,C009,P0408,CUST07604,2025-08-26,3.0,21550.75,0.05,Retail Store,East
PUR033824,C006,P0279,CUST03847,2025-08-26,1.0,37313.1,0.1,Marketplace,West
PUR050376,C007,P0308,CUST08455,2025-08-26,1.0,25726.95,0.05,Online,East
PUR075379,C008,P0371,CUST05598,2025-08-26,3.0,26276.05,0.15,Online,Central
PUR059606,C006,P0295,CUST01673,2025-08-26,1.0,18821.6,0.2,Online,East
PUR088484,C003,P0113,CUST01951,2025-08-26,2.0,28982.4,0.2,Online,South
PUR095791,C004,P0169,CUST03558,2025-08-26,1.0,23708.8,0.2,Online,South
PUR094078,C005,P0240,CUST03906,2025-08-26,1.0,3796.2,0.05,Online,West
PUR056236,C009,P0449,CUST03589,2025-08-26,1.0,11792.05,0.15,Online,Central
PUR020607,C006,P0292,CUST03080,2025-08-26,3.0,4759.2,0.2,Online,East
PUR004882,C008,P0378,CUST08146,2025-08-26,3.0,11342.4,0.15,Retail Store,Central
