competitor_id,competitor_name,category,competitor_price,feature_count,market_rating,estimated_market_share,trend_score,market_region,sales_channel
COMP03156,Competitor_D,Wearables,46892.38,5.0,3.1,21.03,77.31,Uk,Online
COMP16993,Competitor_E,Wearables,10451.1,12.0,3.3,5.26,28.73,Uk,Marketplace
COMP03158,Competitor_D,Wearables,63781.57,4.0,4.5,21.19,82.7,Germany,Online
COMP03159,Competitor_E,Wearables,46925.01,10.0,3.2,10.39,68.79,Uk,Retail
COMP03160,Competitor_D,Wearables,46888.48,3.0,4.2,18.64,50.21,Usa,Online
COMP16988,Competitor_B,Wearables,23051.69,6.0,4.5,22.11,82.13,Usa,Marketplace
COMP16979,Competitor_B,Wearables,9247.77,6.0,3.5,21.24,35.56,Usa,Retail
COMP16999,Competitor_E,Wearables,60701.67,10.0,3.5,8.84,57.69,Uk,Retail
COMP03130,Competitor_E,Wearables,13893.24,10.0,4.4,16.68,75.78,Germany,Online
COMP17024,Competitor_B,Wearables,42882.81,10.0,4.5,22.32,58.78,Canada,Marketplace
COMP03129,Competitor_B,Wearables,44871.11,10.0,4.4,10.76,95.76,Japan,Online
COMP03069,Competitor_C,Wearables,43879.38,11.0,3.8,12.45,78.62,Canada,Online
COMP03073,Competitor_B,Wearables,44284.44,9.0,4.2,2.32,85.15,Japan,Retail
COMP17067,Competitor_D,Wearables,23490.28,12.0,5.0,9.14,60.28,Germany,Marketplace
COMP03075,Competitor_A,Wearables,8893.34,12.0,4.9,15.03,23.91,Uk,Retail
COMP17065,Competitor_D,Wearables,21887.12,10.0,4.8,9.58,49.28,India,Marketplace
COMP03077,Competitor_D,Wearables,7194.2,10.0,4.5,10.54,91.49,India,Retail
COMP17061,Competitor_E,Wearables,24872.5,9.0,4.7,19.65,43.03,Uk,Retail
COMP03091,Competitor_B,Wearables,31890.39,3.0,4.9,4.79,38.45,Usa,Marketplace
COMP03092,Competitor_C,Wearables,27423.7,8.0,3.0,5.48,53.44,Canada,Marketplace
COMP03093,Competitor_A,Wearables,10336.27,6.0,3.4,16.24,59.15,Germany,Online
COMP03094,Competitor_A,Wearables,36148.77,3.0,3.4,15.38,47.33,India,Retail
COMP17043,Competitor_D,Wearables,13267.69,8.0,3.1,8.94,60.37,Germany,Marketplace
COMP17041,Competitor_A,Wearables,40599.9,6.0,4.5,22.99,84.02,Japan,Retail
COMP03103,Competitor_B,Wearables,6670.3,4.0,4.4,10.99,70.09,Canada,Retail
COMP03106,Competitor_C,Wearables,27958.26,8.0,3.8,22.97,26.7,Uk,Online
COMP03113,Competitor_C,Wearables,1389.54,5.0,4.0,24.85,45.27,Uk,Online
COMP03116,Competitor_C,Wearables,38038.73,3.0,3.6,16.39,45.19,Germany,Marketplace
COMP03126,Competitor_A,Wearables,5695.47,9.0,4.3,17.43,87.9,Japan,Retail
COMP03128,Competitor_E,Wearables,35905.6,7.0,3.3,20.79,81.86,Japan,Online
COMP03183,Competitor_D,Wearables,6160.36,8.0,4.7,21.9,65.77,Germany,Marketplace
COMP03184,Competitor_D,Wearables,26831.13,8.0,4.8,7.07,99.48,India,Online
COMP03191,Competitor_B,Wearables,20243.7,9.0,3.9,13.84,75.29,India,Marketplace
COMP16964,Competitor_D,Wearables,48549.87,10.0,4.4,23.19,92.87,India,Marketplace
COMP03277,Competitor_E,Wearables,4746.2,5.0,4.0,3.33,46.39,Usa,Retail
COMP03281,Competitor_D,Wearables,9514.85,11.0,4.3,21.15,58.17,Uk,Marketplace
COMP03285,Competitor_C,Wearables,31923.79,6.0,3.2,11.38,86.33,Usa,Marketplace
COMP03288,Competitor_E,Wearables,46773.76,12.0,3.1,14.2,95.82,Canada,Online
COMP16881,Competitor_D,Wearables,31019.17,8.0,3.3,4.96,87.14,Canada,Retail
COMP03297,Competitor_D,Wearables,45357.44,5.0,4.8,4.44,76.26,Usa,Marketplace
COMP03300,Competitor_B,Wearables,18469.32,10.0,4.2,13.99,78.95,Japan,Online
COMP16868,Competitor_D,Wearables,30494.59,9.0,3.5,7.72,22.11,India,Online
COMP16867,Competitor_C,Wearables,23703.94,3.0,3.2,5.36,30.48,Japan,Online
COMP16862,Competitor_B,Wearables,7944.25,10.0,3.9,6.01,48.59,Japan,Online
COMP03305,Competitor_C,Wearables,56032.42,5.0,3.6,16.96,71.71,Canada,Retail
COMP03306,Competitor_E,Wearables,1621.12,6.0,4.6,3.41,73.9,Usa,Online
COMP16859,Competitor_D,Wearables,56739.35,3.0,3.3,24.24,24.53,Japan,Online
COMP16858,Competitor_D,Wearables,44403.56,3.0,3.1,12.53,62.39,Japan,Retail
COMP03309,Competitor_C,Wearables,39775.35,8.0,3.0,15.82,55.14,Uk,Marketplace
COMP16843,Competitor_D,Wearables,19293.42,10.0,4.6,15.01,66.58,Canada,Online
COMP16842,Competitor_B,Wearables,23372.54,8.0,3.1,2.38,91.53,Usa,Retail
COMP03322,Competitor_E,Wearables,36776.39,11.0,3.7,2.48,41.52,Uk,Online
COMP03323,Competitor_C,Wearables,27234.75,11.0,4.3,23.53,84.56,Uk,Marketplace
COMP03272,Competitor_A,Wearables,45979.24,7.0,4.0,4.59,51.74,Japan,Marketplace
COMP16833,Competitor_D,Wearables,28778.15,5.0,3.3,11.26,80.93,Uk,Online
COMP16898,Competitor_B,Wearables,7413.97,8.0,3.8,5.58,46.98,Canada,Online
COMP16901,Competitor_A,Wearables,6033.21,5.0,3.7,5.49,30.02,Usa,Retail
COMP16959,Competitor_E,Wearables,11443.55,8.0,4.2,10.42,48.4,Usa,Online
COMP03206,Competitor_D,Wearables,5926.68,12.0,3.9,7.5,95.62,Canada,Marketplace
COMP03218,Competitor_B,Wearables,14743.83,12.0,4.5,15.04,75.76,Germany,Online
COMP03220,Competitor_A,Wearables,26235.53,3.0,3.1,5.17,64.73,Uk,Online
COMP03221,Competitor_A,Wearables,38243.46,3.0,3.6,9.9,72.63,Japan,Online
COMP16935,Competitor_E,Wearables,7212.55,7.0,3.7,9.91,24.98,Germany,Online
COMP03237,Competitor_B,Wearables,44734.29,11.0,4.8,14.2,23.08,Japan,Retail
COMP16930,Competitor_D,Wearables,36130.71,5.0,4.0,19.51,72.42,India,Marketplace
COMP03238,Competitor_A,Wearables,13724.21,5.0,3.1,10.49,85.27,Germany,Retail
COMP03245,Competitor_A,Wearables,10423.59,6.0,4.7,13.71,87.35,Usa,Marketplace
COMP16923,Competitor_D,Wearables,9772.61,9.0,4.7,16.73,93.59,Japan,Retail
COMP16921,Competitor_B,Wearables,16265.06,7.0,3.6,17.53,42.85,Usa,Online
COMP03251,Competitor_B,Wearables,29739.72,7.0,4.3,22.25,33.61,Uk,Marketplace
COMP16919,Competitor_D,Wearables,24473.1,10.0,3.6,7.38,82.16,Germany,Retail
COMP03252,Competitor_D,Wearables,11381.97,3.0,3.5,19.92,41.78,Japan,Marketplace
COMP16917,Competitor_E,Wearables,20998.47,7.0,5.0,18.39,86.28,India,Online
COMP16911,Competitor_A,Wearables,5446.47,6.0,4.9,22.98,74.46,Canada,Retail
COMP16903,Competitor_D,Wearables,35722.04,12.0,4.4,8.58,53.25,India,Online
COMP16902,Competitor_C,Wearables,37940.52,10.0,4.2,11.53,77.75,Japan,Online
COMP16899,Competitor_B,Wearables,53623.76,12.0,4.0,9.44,75.47,Usa,Retail
COMP03564,Competitor_E,Wearables,23360.55,12.0,4.6,7.0,46.4,Japan,Marketplace
COMP03567,Competitor_E,Wearables,23919.19,5.0,3.3,19.69,33.08,Uk,Retail
COMP03571,Competitor_B,Wearables,27293.13,12.0,4.0,5.3,76.43,India,Marketplace
COMP16314,Competitor_B,Wearables,6284.78,10.0,4.8,8.45,87.91,Usa,Marketplace
COMP16312,Competitor_A,Wearables,41642.82,5.0,3.8,17.04,79.29,Japan,Online
COMP16306,Competitor_E,Wearables,7331.45,7.0,4.8,18.36,56.49,Canada,Online
COMP16302,Competitor_E,Wearables,14002.2,8.0,4.0,24.33,97.21,Germany,Marketplace
COMP03889,Competitor_E,Wearables,15660.07,6.0,3.3,7.53,21.36,Uk,Marketplace
COMP03890,Competitor_D,Wearables,1981.62,8.0,4.0,11.51,91.89,Uk,Marketplace
COMP03892,Competitor_B,Wearables,17442.32,8.0,3.7,5.88,55.38,Germany,Online
COMP03898,Competitor_C,Wearables,17620.6,6.0,4.0,4.06,41.35,India,Online
COMP03872,Competitor_E,Wearables,28749.21,4.0,4.8,20.24,58.33,India,Retail
COMP16296,Competitor_D,Wearables,10693.48,5.0,3.5,14.27,83.92,Usa,Marketplace
COMP03901,Competitor_B,Wearables,30100.62,5.0,4.9,24.28,50.11,Japan,Retail
COMP16289,Competitor_E,Wearables,4308.67,6.0,4.5,20.34,52.62,Japan,Marketplace
COMP03907,Competitor_A,Wearables,6755.94,5.0,4.6,23.34,46.46,Canada,Marketplace
COMP16287,Competitor_B,Wearables,20343.98,5.0,4.3,16.71,58.67,Canada,Online
COMP03908,Competitor_A,Wearables,6634.99,5.0,4.2,10.17,42.81,Canada,Retail
COMP03910,Competitor_C,Wearables,9650.05,5.0,3.9,5.88,20.62,India,Online
COMP16284,Competitor_E,Wearables,28172.46,7.0,3.1,19.52,93.88,Uk,Retail
COMP16282,Competitor_D,Wearables,29325.28,11.0,4.5,22.96,58.11,Usa,Marketplace
COMP03900,Competitor_D,Wearables,32741.68,6.0,5.0,21.58,27.42,Germany,Marketplace
COMP16318,Competitor_D,Wearables,52435.63,11.0,4.7,13.23,82.86,Uk,Retail
COMP03867,Competitor_C,Wearables,18211.65,5.0,4.2,23.87,24.06,Japan,Marketplace
COMP03863,Competitor_C,Wearables,43275.89,6.0,3.5,13.55,49.35,India,Online
COMP16372,Competitor_E,Wearables,10030.87,5.0,4.1,24.27,54.1,India,Marketplace
COMP16367,Competitor_D,Wearables,46056.47,10.0,3.4,10.59,72.2,Germany,Retail
COMP16363,Competitor_A,Wearables,11868.83,10.0,3.3,7.93,53.07,Germany,Marketplace
COMP03839,Competitor_E,Wearables,6023.69,8.0,3.8,2.23,97.11,Uk,Marketplace
COMP16361,Competitor_A,Wearables,1642.19,6.0,4.9,10.19,33.86,Usa,Marketplace
COMP16358,Competitor_D,Wearables,36147.45,12.0,4.0,24.1,78.65,India,Online
COMP03845,Competitor_E,Wearables,35614.78,4.0,3.5,23.74,59.9,Germany,Online
COMP16353,Competitor_C,Wearables,5872.23,6.0,4.7,22.28,60.5,India,Retail
COMP16351,Competitor_E,Wearables,34398.28,8.0,4.7,12.17,85.4,India,Online
COMP16348,Competitor_E,Wearables,23302.76,11.0,3.4,24.95,21.74,Japan,Retail
COMP03849,Competitor_E,Wearables,41432.33,12.0,3.7,18.03,66.51,Uk,Retail
COMP16344,Competitor_B,Wearables,5459.89,9.0,4.2,21.58,53.96,Canada,Retail
COMP16337,Competitor_B,Wearables,32169.08,11.0,3.8,19.13,42.63,India,Marketplace
COMP03854,Competitor_E,Wearables,19928.43,4.0,3.8,9.21,89.89,Japan,Marketplace
COMP16329,Competitor_E,Wearables,31784.95,6.0,4.3,7.24,51.9,India,Online
COMP03860,Competitor_A,Wearables,5916.22,5.0,3.7,15.15,66.64,India,Marketplace
COMP16326,Competitor_B,Wearables,48631.8,7.0,4.7,3.58,68.72,Uk,Marketplace
COMP03861,Competitor_C,Wearables,9281.47,10.0,4.2,7.82,30.9,Canada,Online
COMP16324,Competitor_A,Wearables,53348.78,9.0,4.7,19.07,78.12,Canada,Marketplace
COMP03915,Competitor_C,Wearables,29927.41,4.0,4.5,7.51,88.51,Japan,Retail
COMP16277,Competitor_E,Wearables,34516.05,8.0,4.6,9.09,69.13,Usa,Online
COMP16276,Competitor_E,Wearables,29222.21,9.0,4.6,18.67,30.93,Uk,Online
COMP03916,Competitor_C,Wearables,20561.79,7.0,3.3,18.23,70.97,Usa,Retail
COMP04022,Competitor_E,Wearables,61532.72,5.0,4.9,24.12,50.99,Japan,Retail
COMP04023,Competitor_A,Wearables,17543.07,9.0,3.8,19.68,63.21,Germany,Online
COMP16193,Competitor_B,Wearables,5612.22,4.0,5.0,2.17,97.53,Germany,Retail
COMP04026,Competitor_C,Wearables,14295.43,4.0,4.8,20.9,59.78,Usa,Online
COMP04027,Competitor_B,Wearables,40961.28,7.0,3.4,6.67,32.11,Canada,Retail
COMP04028,Competitor_A,Wearables,7077.89,8.0,4.5,14.02,69.54,Japan,Retail
COMP16189,Competitor_D,Wearables,59075.25,8.0,4.0,2.16,51.53,India,Marketplace
COMP16184,Competitor_D,Wearables,19561.63,8.0,4.1,4.63,84.07,Uk,Online
COMP04041,Competitor_D,Wearables,30920.33,5.0,3.6,8.79,34.85,Canada,Retail
COMP04042,Competitor_C,Wearables,8148.87,10.0,4.9,17.63,80.58,Japan,Online
COMP04043,Competitor_A,Wearables,32794.1,7.0,3.7,7.3,78.9,Usa,Marketplace
COMP16179,Competitor_E,Wearables,31157.69,9.0,3.7,22.35,64.63,Usa,Marketplace
COMP04048,Competitor_A,Wearables,55048.15,3.0,4.0,8.8,91.88,India,Retail
COMP04050,Competitor_E,Wearables,15265.16,12.0,3.8,9.04,76.63,Uk,Retail
COMP04057,Competitor_B,Wearables,40138.57,10.0,4.8,15.42,23.6,Usa,Online
COMP04069,Competitor_B,Wearables,66354.51,5.0,3.2,22.08,79.95,Germany,Marketplace
COMP16165,Competitor_D,Wearables,4748.41,7.0,3.6,19.54,64.33,Usa,Retail
COMP04071,Competitor_E,Wearables,30611.69,9.0,4.5,15.33,94.06,Canada,Marketplace
COMP16162,Competitor_C,Wearables,35673.72,11.0,3.3,14.17,76.01,India,Marketplace
COMP16198,Competitor_A,Wearables,9577.99,9.0,3.7,16.08,47.06,India,Online
COMP16374,Competitor_D,Wearables,4845.08,3.0,4.9,20.56,68.15,Germany,Marketplace
COMP04008,Competitor_D,Wearables,6720.53,5.0,3.1,20.12,37.69,Uk,Marketplace
COMP16208,Competitor_A,Wearables,30318.39,10.0,3.8,18.81,41.74,Germany,Online
COMP16273,Competitor_A,Wearables,18200.45,9.0,4.3,14.71,99.14,Usa,Retail
COMP03920,Competitor_B,Wearables,12104.8,4.0,4.7,21.9,96.81,India,Marketplace
COMP16269,Competitor_E,Wearables,4380.98,11.0,3.2,10.73,22.97,Canada,Marketplace
COMP03927,Competitor_C,Wearables,40026.63,8.0,4.9,5.61,80.08,Canada,Marketplace
COMP16264,Competitor_A,Wearables,9399.74,6.0,3.3,10.98,30.88,Uk,Marketplace
COMP03933,Competitor_E,Wearables,4086.1,9.0,4.8,18.22,54.77,Japan,Online
COMP03937,Competitor_C,Wearables,18676.74,9.0,3.9,10.29,42.09,Japan,Marketplace
COMP16258,Competitor_B,Wearables,7036.14,7.0,4.9,9.34,61.45,Canada,Marketplace
COMP16252,Competitor_D,Wearables,36988.21,10.0,3.4,10.26,69.38,Germany,Marketplace
COMP16248,Competitor_E,Wearables,23140.79,5.0,3.8,15.21,21.08,Uk,Retail
COMP16247,Competitor_A,Wearables,29019.13,4.0,3.1,3.22,76.44,India,Retail
COMP16243,Competitor_A,Wearables,25326.67,7.0,3.6,21.88,60.32,Canada,Online
COMP03959,Competitor_E,Wearables,50916.4,9.0,4.9,20.35,82.35,Canada,Marketplace
COMP03960,Competitor_A,Wearables,36543.33,3.0,3.8,11.99,92.92,Canada,Marketplace
COMP03962,Competitor_E,Wearables,36197.74,11.0,3.9,5.27,66.69,Canada,Marketplace
COMP16228,Competitor_D,Wearables,6470.53,3.0,3.0,12.86,25.03,Usa,Retail
COMP03976,Competitor_B,Wearables,48957.17,9.0,3.9,15.22,44.01,Germany,Online
COMP16218,Competitor_C,Wearables,24217.74,7.0,3.4,5.41,22.03,Uk,Retail
COMP04001,Competitor_A,Wearables,26160.82,6.0,4.0,17.55,94.85,Germany,Retail
COMP04004,Competitor_B,Wearables,27879.56,9.0,4.2,21.09,95.46,Germany,Retail
COMP16375,Competitor_B,Wearables,36459.46,9.0,3.8,15.25,99.27,Uk,Retail
COMP16380,Competitor_B,Wearables,19096.42,7.0,4.7,15.89,82.3,Canada,Marketplace
COMP03830,Competitor_A,Wearables,25875.86,10.0,3.9,7.21,41.49,India,Marketplace
COMP03630,Competitor_C,Wearables,10706.25,8.0,4.8,18.04,38.52,Uk,Marketplace
COMP16548,Competitor_D,Wearables,39521.06,10.0,4.7,23.06,86.51,India,Online
COMP03636,Competitor_E,Wearables,52290.25,11.0,3.9,15.9,38.37,Japan,Online
COMP16544,Competitor_C,Wearables,7258.82,12.0,4.5,8.18,65.89,Japan,Marketplace
COMP03641,Competitor_D,Wearables,27908.78,3.0,3.1,12.14,96.05,Germany,Retail
COMP03644,Competitor_D,Wearables,26349.52,3.0,4.5,12.22,95.97,Usa,Marketplace
COMP03645,Competitor_C,Wearables,39272.98,7.0,4.2,20.61,85.27,India,Retail
COMP16533,Competitor_E,Wearables,26563.08,8.0,4.3,13.03,63.79,Usa,Retail
COMP16531,Competitor_A,Wearables,45988.82,12.0,4.4,11.2,91.88,Germany,Retail
COMP03658,Competitor_B,Wearables,11336.45,4.0,3.8,9.8,51.46,Japan,Marketplace
COMP03660,Competitor_E,Wearables,16357.53,4.0,4.9,17.24,70.27,Uk,Retail
COMP16526,Competitor_B,Wearables,38326.58,11.0,4.6,12.43,38.99,Uk,Marketplace
COMP03661,Competitor_A,Wearables,59862.61,6.0,4.2,7.46,72.91,Germany,Marketplace
COMP03663,Competitor_E,Wearables,59485.67,3.0,3.7,16.29,33.89,India,Online
COMP16522,Competitor_D,Wearables,51182.15,4.0,3.7,6.31,99.88,Usa,Retail
COMP16521,Competitor_B,Wearables,21262.05,12.0,4.1,24.83,38.35,Uk,Marketplace
COMP03664,Competitor_A,Wearables,15254.51,4.0,4.3,19.25,26.65,Uk,Retail
COMP16517,Competitor_C,Wearables,24823.83,4.0,3.9,17.78,77.41,India,Marketplace
COMP03670,Competitor_D,Wearables,2031.94,8.0,4.9,18.67,25.62,Usa,Online
COMP03625,Competitor_C,Wearables,4979.21,12.0,4.5,17.4,52.7,Germany,Online
COMP03674,Competitor_E,Wearables,8481.37,9.0,4.7,11.99,21.2,Usa,Online
COMP16559,Competitor_A,Wearables,11629.96,9.0,4.4,4.91,42.04,Germany,Marketplace
COMP03622,Competitor_B,Wearables,32096.31,7.0,4.4,5.43,62.94,Germany,Online
COMP03574,Competitor_C,Wearables,8493.26,10.0,4.1,7.12,56.53,Usa,Marketplace
COMP03577,Competitor_E,Wearables,6199.04,6.0,4.4,12.55,24.4,Usa,Retail
COMP16602,Competitor_C,Wearables,36207.65,6.0,4.8,18.87,28.82,Japan,Retail
COMP03579,Competitor_A,Wearables,28467.86,8.0,3.6,21.76,24.33,Japan,Retail
COMP03585,Competitor_A,Wearables,25570.11,9.0,3.9,7.3,96.7,Canada,Marketplace
COMP16596,Competitor_A,Wearables,20249.24,3.0,4.1,23.57,60.11,Japan,Marketplace
COMP03589,Competitor_C,Wearables,30689.6,9.0,4.2,12.59,26.19,Usa,Marketplace
COMP03593,Competitor_D,Wearables,7764.86,11.0,4.0,11.38,60.66,Canada,Marketplace
COMP16587,Competitor_A,Wearables,16312.91,6.0,5.0,3.85,70.8,Germany,Marketplace
COMP03600,Competitor_A,Wearables,38968.91,10.0,3.5,2.81,54.78,Japan,Marketplace
COMP03602,Competitor_C,Wearables,1547.85,3.0,3.7,15.98,49.24,Germany,Online
COMP03604,Competitor_B,Wearables,25796.7,3.0,3.3,14.17,96.91,Germany,Retail
COMP16579,Competitor_C,Wearables,6301.15,12.0,3.4,24.43,80.7,Japan,Retail
COMP03607,Competitor_C,Wearables,6598.28,5.0,3.0,4.38,41.01,India,Online
COMP03611,Competitor_C,Wearables,11468.89,6.0,4.5,3.37,22.39,India,Retail
COMP03614,Competitor_D,Wearables,7534.51,12.0,4.0,6.48,27.98,Japan,Retail
COMP03615,Competitor_B,Wearables,5630.69,10.0,4.6,16.53,24.45,Usa,Online
COMP16565,Competitor_E,Wearables,3647.06,9.0,3.0,14.54,38.08,Usa,Retail
COMP16562,Competitor_D,Wearables,21586.56,7.0,3.1,6.54,58.37,Uk,Retail
COMP03623,Competitor_A,Wearables,34013.93,10.0,3.5,3.77,49.36,Usa,Online
COMP04084,Competitor_C,Wearables,29253.95,5.0,3.1,13.71,50.96,Japan,Retail
COMP16506,Competitor_E,Wearables,48132.77,4.0,3.7,10.91,54.83,Germany,Marketplace
COMP16499,Competitor_B,Wearables,31078.5,3.0,3.3,2.39,27.49,Japan,Marketplace
COMP03778,Competitor_C,Wearables,1435.84,8.0,4.3,8.21,87.08,India,Online
COMP16420,Competitor_D,Wearables,59696.59,11.0,4.9,17.76,53.11,India,Online
COMP03786,Competitor_E,Wearables,37140.39,4.0,3.0,17.52,69.61,Germany,Retail
COMP03787,Competitor_E,Wearables,12102.54,10.0,3.5,12.6,75.43,Canada,Retail
COMP16415,Competitor_A,Wearables,41312.02,7.0,3.0,22.99,87.78,Usa,Marketplace
COMP16414,Competitor_D,Wearables,16926.73,8.0,4.9,12.56,49.89,Uk,Marketplace
COMP16412,Competitor_D,Wearables,39475.5,7.0,3.7,22.77,48.79,Usa,Marketplace
COMP03796,Competitor_C,Wearables,14901.43,5.0,3.6,3.04,48.44,Uk,Retail
COMP03797,Competitor_A,Wearables,44720.42,12.0,4.1,6.81,40.67,Usa,Retail
COMP16404,Competitor_B,Wearables,57448.88,12.0,4.4,6.09,95.27,Germany,Marketplace
COMP16399,Competitor_C,Wearables,3098.79,4.0,3.1,23.55,85.06,Germany,Marketplace
COMP03810,Competitor_B,Wearables,1473.86,4.0,4.8,23.3,30.9,Japan,Marketplace
COMP03812,Competitor_A,Wearables,24335.51,12.0,3.4,10.67,39.94,Japan,Online
COMP03813,Competitor_B,Wearables,49346.88,11.0,3.6,8.78,68.32,Germany,Marketplace
COMP03820,Competitor_B,Wearables,43535.34,10.0,4.1,20.35,92.49,Germany,Online
COMP16388,Competitor_E,Wearables,36702.37,7.0,3.2,19.5,84.01,Japan,Retail
COMP03827,Competitor_B,Wearables,38129.72,6.0,4.7,23.73,61.84,Uk,Online
COMP16385,Competitor_E,Wearables,14209.42,9.0,4.8,8.36,47.38,Germany,Retail
COMP03829,Competitor_C,Wearables,26575.43,5.0,4.1,18.99,98.52,Canada,Online
COMP16425,Competitor_D,Wearables,13458.63,6.0,4.9,18.06,46.99,Usa,Marketplace
COMP16504,Competitor_B,Wearables,41509.54,7.0,3.2,13.39,95.51,Canada,Retail
COMP16427,Competitor_B,Wearables,5012.95,8.0,3.2,5.78,49.29,Uk,Retail
COMP03769,Competitor_C,Wearables,33352.5,8.0,3.4,12.6,56.24,Germany,Marketplace
COMP03682,Competitor_B,Wearables,55114.47,11.0,4.0,16.02,33.74,Uk,Marketplace
COMP16490,Competitor_C,Wearables,41029.57,8.0,4.4,14.71,46.74,Usa,Online
COMP16487,Competitor_D,Wearables,31970.86,8.0,4.6,19.94,31.86,Usa,Retail
COMP16486,Competitor_B,Wearables,14172.74,11.0,3.3,24.39,72.45,Germany,Online
COMP03693,Competitor_B,Wearables,11044.7,10.0,3.5,11.82,48.25,Uk,Marketplace
COMP03695,Competitor_B,Wearables,9641.15,7.0,4.7,3.6,74.55,Usa,Retail
COMP03704,Competitor_C,Wearables,32261.05,3.0,3.8,12.03,41.11,Germany,Online
COMP16476,Competitor_D,Wearables,27059.8,9.0,3.9,19.31,63.94,Uk,Retail
COMP03712,Competitor_A,Wearables,28899.82,4.0,3.2,9.58,32.73,Uk,Retail
COMP03714,Competitor_A,Wearables,25704.73,7.0,4.1,2.43,39.04,Uk,Retail
COMP16469,Competitor_A,Wearables,26427.87,10.0,3.4,4.57,35.44,Usa,Retail
COMP03719,Competitor_D,Wearables,41013.98,11.0,3.4,18.3,80.69,Germany,Retail
COMP03726,Competitor_E,Wearables,41205.21,4.0,4.3,23.37,75.67,India,Online
COMP16462,Competitor_E,Wearables,28641.75,4.0,3.5,17.5,20.94,India,Online
COMP16461,Competitor_C,Wearables,2244.54,12.0,4.6,13.06,94.19,Usa,Retail
COMP16451,Competitor_E,Wearables,49707.34,9.0,4.5,3.7,35.6,Canada,Marketplace
COMP16449,Competitor_B,Wearables,40626.98,9.0,4.2,8.29,35.94,India,Online
COMP03746,Competitor_C,Wearables,23132.35,10.0,5.0,2.96,98.56,India,Online
COMP16441,Competitor_C,Wearables,29006.66,7.0,4.1,13.43,25.13,Japan,Retail
COMP16429,Competitor_D,Wearables,22455.45,3.0,4.0,6.77,99.98,Japan,Marketplace
COMP04972,Competitor_C,Wearables,18251.5,3.0,4.7,9.17,64.16,India,Marketplace
COMP15276,Competitor_D,Wearables,13511.66,9.0,4.0,23.66,84.41,Germany,Online
COMP15275,Competitor_E,Wearables,5854.52,12.0,3.1,4.44,39.57,Usa,Retail
COMP06109,Competitor_B,Wearables,53611.78,11.0,3.8,19.98,24.89,Japan,Marketplace
COMP14138,Competitor_C,Wearables,44368.61,5.0,4.4,8.51,31.24,Usa,Marketplace
COMP14137,Competitor_E,Wearables,27371.03,10.0,3.1,15.85,48.8,Uk,Retail
COMP14135,Competitor_D,Wearables,23545.13,4.0,4.7,9.21,52.98,Germany,Marketplace
COMP06120,Competitor_A,Wearables,34221.8,12.0,4.4,3.03,82.64,India,Retail
COMP06124,Competitor_B,Wearables,10859.81,11.0,4.1,9.07,78.42,Germany,Retail
COMP14129,Competitor_E,Wearables,58969.77,11.0,3.7,13.66,84.63,Usa,Marketplace
COMP06131,Competitor_D,Wearables,26262.04,11.0,3.2,3.95,84.45,India,Marketplace
COMP06107,Competitor_A,Wearables,54372.45,9.0,3.7,6.88,70.95,Japan,Retail
COMP14125,Competitor_C,Wearables,6937.76,7.0,3.5,20.2,45.14,Japan,Online
COMP14122,Competitor_A,Wearables,34897.52,11.0,4.1,13.22,81.83,Usa,Online
COMP06134,Competitor_C,Wearables,41225.15,7.0,4.3,22.78,68.46,Canada,Online
COMP14116,Competitor_C,Wearables,7422.99,4.0,4.0,19.36,69.13,Uk,Online
COMP14115,Competitor_E,Wearables,29626.56,5.0,4.4,7.74,61.54,India,Online
COMP06139,Competitor_E,Wearables,24766.66,12.0,4.9,19.99,90.21,India,Online
COMP06141,Competitor_C,Wearables,20606.38,3.0,4.7,17.92,66.12,Germany,Marketplace
COMP06142,Competitor_E,Wearables,48154.78,6.0,4.9,10.33,47.61,Uk,Marketplace
COMP06143,Competitor_A,Wearables,13976.18,4.0,5.0,18.09,92.28,Canada,Retail
COMP14124,Competitor_C,Wearables,21829.16,7.0,3.2,18.55,34.89,Germany,Online
COMP14148,Competitor_D,Wearables,9476.49,4.0,3.1,5.16,72.96,Usa,Online
COMP06094,Competitor_D,Wearables,37155.84,10.0,3.3,15.66,55.7,Usa,Online
COMP06091,Competitor_D,Wearables,29648.13,10.0,4.5,20.25,86.5,Germany,Retail
COMP06060,Competitor_A,Wearables,47466.36,11.0,4.6,2.71,62.74,Canada,Online
COMP06061,Competitor_A,Wearables,14040.91,6.0,3.8,6.07,31.73,Uk,Retail
COMP06064,Competitor_A,Wearables,5684.84,12.0,3.4,22.1,65.34,Germany,Retail
COMP14181,Competitor_A,Wearables,27776.13,5.0,3.4,12.25,59.41,Germany,Marketplace
COMP06065,Competitor_A,Wearables,11349.09,9.0,3.7,18.15,82.46,India,Retail
COMP14178,Competitor_D,Wearables,9174.69,9.0,4.9,21.11,20.97,India,Marketplace
COMP06069,Competitor_B,Wearables,42846.07,5.0,4.3,12.43,35.46,Japan,Online
COMP14174,Competitor_B,Wearables,11940.37,5.0,4.2,11.8,34.62,Usa,Retail
COMP06071,Competitor_E,Wearables,18739.1,11.0,3.7,22.83,25.07,Germany,Retail
COMP06072,Competitor_D,Wearables,48621.18,8.0,3.7,16.23,80.18,India,Marketplace
COMP06073,Competitor_D,Wearables,26930.48,9.0,3.1,6.23,35.78,Uk,Retail
