customer_id,company_id,age_group,gender,location,income_segment,customer_segment,registration_date,loyalty_level,total_orders,total_quantity,total_spend,average_discount,customer_value
CUST08666,C004,26-35,Male,India,High,Premium Loyal,2024-10-10,Regular,18.0,38.0,324772.0,0.12222222222222223,5845896.0
CUST08667,C006,18-25,Male,Japan,Premium,Frequent Buyer,2026-07-07,New,9.0,20.0,236929.05,0.06666666666666667,2132361.4499999997
CUST08668,C008,36-45,Other,Singapore,High,Frequent Buyer,2024-02-04,Loyal,8.0,16.0,192137.05,0.09375,1537096.4
CUST08669,C007,26-35,Female,UK,Medium,Premium Loyal,2024-12-19,VIP,17.0,31.0,360665.7,0.08529411764705883,6131316.9
CUST08670,C003,46-55,Female,Canada,Low,High Value,2024-02-18,New,12.0,24.0,205641.1,0.10416666666666667,2467693.2
CUST08671,C007,46-55,Other,Singapore,High,Frequent Buyer,2024-01-30,VIP,8.0,14.0,235051.8,0.1125,1880414.4
CUST08672,C005,46-55,Male,Germany,Premium,High Value,2020-02-25,Loyal,13.0,27.0,325219.1,0.11923076923076924,4227848.3
CUST08673,C009,18-25,Female,USA,Low,High Value,2024-05-24,VIP,10.0,19.0,242765.05,0.155,2427650.5
CUST08674,C010,46-55,Other,Singapore,Medium,Frequent Buyer,2024-08-01,Regular,9.0,13.0,243136.75,0.06666666666666667,2188230.75
CUST08675,C005,46-55,Male,Germany,High,Premium Loyal,2026-07-22,Regular,17.0,28.0,387671.95,0.12352941176470589,6590423.15
CUST08676,C007,56+,Female,USA,High,Regular Buyer,2021-12-06,Regular,3.0,7.0,86120.95,0.10000000000000002,258362.84999999998
CUST08677,C009,46-55,Other,Canada,Premium,Regular Buyer,2022-04-24,Loyal,6.0,14.0,172466.55,0.05000000000000001,1034799.2999999999
CUST08678,C002,26-35,Male,Germany,Premium,Frequent Buyer,2025-08-08,New,9.0,21.0,246044.65,0.1611111111111111,2214401.85
CUST08679,C001,56+,Female,South Korea,Premium,High Value,2025-04-08,Loyal,10.0,22.0,331363.1,0.10500000000000001,3313631.0
CUST08680,C004,36-45,Male,Germany,High,Frequent Buyer,2023-03-04,New,8.0,18.0,165219.05,0.13125,1321752.4
CUST08681,C007,36-45,Other,India,Premium,Frequent Buyer,2024-01-24,Loyal,8.0,17.0,206205.05,0.0625,1649640.4
CUST08682,C007,56+,Female,Singapore,Low,Frequent Buyer,2023-05-20,Loyal,8.0,15.0,242210.55,0.09375,1937684.4
CUST08683,C008,36-45,Female,India,Medium,High Value,2024-05-21,Regular,11.0,18.0,245725.85,0.10909090909090909,2702984.35
CUST08684,C003,26-35,Other,Singapore,Premium,High Value,2023-03-05,Regular,12.0,25.0,189808.05,0.0625,2277696.5999999996
CUST08685,C008,56+,Other,UK,Low,High Value,2021-02-07,Regular,10.0,19.0,198857.15,0.085,1988571.5
CUST08686,C007,36-45,Female,Singapore,Premium,High Value,2024-05-05,New,10.0,19.0,215717.95,0.095,2157179.5
CUST08687,C007,46-55,Male,South Korea,Premium,Regular Buyer,2020-06-30,Regular,7.0,15.0,197072.25,0.09285714285714286,1379505.75
CUST08688,C007,46-55,Female,USA,High,High Value,2024-03-09,VIP,13.0,32.0,332453.55,0.09615384615384616,4321896.149999999
CUST08689,C007,46-55,Other,USA,Premium,High Value,2023-12-15,New,11.0,21.0,340765.0,0.10454545454545455,3748415.0
CUST08690,C003,46-55,Male,UK,Medium,High Value,2021-10-08,Loyal,10.0,20.0,270993.8,0.09,2709938.0
CUST08691,C006,26-35,Female,Canada,Low,High Value,2025-01-11,VIP,12.0,22.0,269116.45,0.10416666666666667,3229397.4000000004
CUST08692,C005,26-35,Female,USA,High,Frequent Buyer,2026-01-12,New,8.0,18.0,180511.45,0.10625,1444091.6
CUST08693,C001,56+,Female,South Korea,Low,Frequent Buyer,2026-06-26,Regular,8.0,13.0,202276.95,0.1125,1618215.6
CUST08694,C004,18-25,Female,India,Medium,Frequent Buyer,2025-10-28,New,9.0,14.0,237745.4,0.1388888888888889,2139708.6
CUST08695,C006,46-55,Female,India,High,High Value,2024-05-31,Regular,12.0,24.0,255110.3,0.10000000000000002,3061323.5999999996
CUST08696,C001,36-45,Male,Germany,Premium,High Value,2025-12-22,VIP,10.0,25.0,216504.4,0.08,2165044.0
CUST08697,C010,26-35,Female,Japan,Premium,Regular Buyer,2024-07-07,New,7.0,14.0,195620.75,0.10714285714285714,1369345.25
CUST08698,C002,26-35,Male,South Korea,High,High Value,2020-06-24,VIP,13.0,24.0,283159.1,0.1,3681068.3
CUST08699,C004,18-25,Female,India,High,Frequent Buyer,2026-03-24,New,9.0,18.0,161697.95,0.12222222222222223,1455281.55
CUST08700,C007,46-55,Female,USA,Medium,High Value,2020-10-31,VIP,12.0,24.0,368922.4,0.09999999999999999,4427068.800000001
CUST08701,C004,36-45,Other,Japan,Medium,High Value,2023-09-04,VIP,14.0,30.0,288750.4,0.15357142857142855,4042505.6000000006
CUST08702,C002,36-45,Other,India,Low,High Value,2020-02-22,VIP,10.0,19.0,263110.5,0.11000000000000001,2631105.0
CUST08703,C005,56+,Other,South Korea,High,Frequent Buyer,2026-07-14,Loyal,9.0,17.0,162038.8,0.08888888888888889,1458349.2
CUST08704,C001,36-45,Other,Germany,Premium,High Value,2021-11-24,Regular,10.0,14.0,193054.25,0.075,1930542.5
CUST08705,C009,46-55,Other,Germany,High,Frequent Buyer,2021-08-05,Loyal,8.0,15.0,214912.65,0.11875000000000001,1719301.2
CUST08706,C005,56+,Other,India,High,High Value,2023-10-10,Regular,14.0,26.0,272377.75,0.1142857142857143,3813288.5
CUST08707,C001,56+,Other,Japan,Medium,Regular Buyer,2021-05-26,New,5.0,7.0,129427.35,0.08,647136.75
CUST08708,C005,46-55,Other,UK,High,High Value,2023-12-15,VIP,11.0,21.0,324448.65,0.10909090909090909,3568935.1500000004
CUST08709,C007,46-55,Male,India,High,Frequent Buyer,2022-07-24,Regular,8.0,14.0,257371.7,0.1125,2058973.6
CUST08710,C009,46-55,Male,South Korea,Premium,Frequent Buyer,2020-12-09,New,9.0,16.0,144361.45,0.1111111111111111,1299253.05
CUST08711,C008,26-35,Male,Japan,Premium,High Value,2022-09-19,Regular,12.0,28.0,241351.95,0.0625,2896223.4000000004
CUST08712,C007,36-45,Female,India,Low,High Value,2026-05-28,Loyal,10.0,20.0,172839.85,0.135,1728398.5
CUST08713,C001,36-45,Male,USA,Premium,High Value,2022-09-19,Regular,12.0,25.0,294805.6,0.08750000000000001,3537667.1999999997
CUST08714,C004,46-55,Male,USA,Medium,High Value,2023-08-10,Regular,11.0,20.0,180568.15,0.08181818181818182,1986249.65
CUST08715,C004,46-55,Male,UK,Low,High Value,2024-02-23,VIP,10.0,20.0,249235.95,0.11500000000000002,2492359.5
CUST08716,C005,18-25,Male,Singapore,Low,Regular Buyer,2021-06-11,Regular,5.0,11.0,81586.65,0.11000000000000001,407933.25
CUST08717,C009,26-35,Other,South Korea,Low,Frequent Buyer,2025-01-20,Loyal,9.0,17.0,169436.90000000002,0.1111111111111111,1524932.1
CUST08718,C006,36-45,Other,Japan,Medium,Regular Buyer,2024-07-02,New,7.0,15.0,180113.8,0.1142857142857143,1260796.5999999999
CUST08719,C008,56+,Other,India,Premium,Regular Buyer,2024-06-19,New,5.0,9.0,125462.8,0.11000000000000001,627314.0
CUST08720,C010,18-25,Other,Singapore,Premium,High Value,2024-04-28,Loyal,10.0,17.0,124926.75,0.155,1249267.5
CUST08721,C004,56+,Male,Canada,High,Frequent Buyer,2023-08-15,New,9.0,17.0,191603.05,0.13333333333333333,1724427.45
CUST08722,C007,36-45,Other,Singapore,Medium,High Value,2021-04-07,VIP,10.0,20.0,255038.05,0.13,2550380.5
CUST08723,C001,18-25,Male,USA,Medium,Frequent Buyer,2024-07-28,Regular,8.0,14.0,150060.2,0.0875,1200481.6
CUST08724,C002,26-35,Male,Germany,Premium,High Value,2022-01-06,Regular,13.0,24.0,301371.1,0.09615384615384616,3917824.3
CUST08725,C007,36-45,Female,Germany,Low,Regular Buyer,2025-08-25,New,7.0,12.0,156030.95,0.1142857142857143,1092216.6500000001
CUST08726,C007,26-35,Female,India,Medium,Premium Loyal,2020-06-22,Regular,15.0,29.0,301176.35,0.10666666666666667,4517645.25
CUST08727,C001,26-35,Other,Japan,Low,Premium Loyal,2024-06-27,Regular,18.0,38.0,382173.95,0.11666666666666667,6879131.100000001
CUST08728,C005,36-45,Male,USA,Premium,High Value,2026-03-21,Regular,12.0,24.0,315641.75,0.125,3787701.0
CUST08729,C010,18-25,Male,Canada,Medium,Premium Loyal,2021-10-17,VIP,17.0,30.0,425758.8,0.10588235294117647,7237899.6
CUST08730,C009,56+,Female,Germany,Medium,Frequent Buyer,2023-11-18,VIP,9.0,20.0,185618.8,0.08888888888888889,1670569.2
CUST08731,C007,46-55,Other,Singapore,Medium,High Value,2025-05-30,Regular,13.0,28.0,309403.39999999997,0.08461538461538462,4022244.1999999997
CUST08732,C001,46-55,Male,South Korea,Low,Regular Buyer,2020-04-17,VIP,5.0,12.0,112638.0,0.05,563190.0
CUST08733,C008,46-55,Female,Germany,High,Premium Loyal,2023-04-05,Regular,17.0,31.0,426722.2,0.09411764705882353,7254277.4
CUST08734,C006,18-25,Female,Canada,High,High Value,2025-01-21,Loyal,13.0,29.0,291036.55,0.12307692307692308,3783475.15
CUST08735,C003,26-35,Female,South Korea,High,Frequent Buyer,2026-04-04,New,9.0,20.0,119503.15,0.1388888888888889,1075528.3499999999
CUST08736,C001,36-45,Male,India,High,Premium Loyal,2026-07-09,VIP,18.0,36.0,516162.8,0.09722222222222222,9290930.4
CUST08737,C010,56+,Other,Germany,Low,Premium Loyal,2022-12-17,VIP,19.0,32.0,535199.55,0.09473684210526316,10168791.450000001
CUST08738,C001,18-25,Other,South Korea,High,Premium Loyal,2026-01-03,Regular,15.0,28.0,363087.05,0.11333333333333333,5446305.75
CUST08739,C010,36-45,Female,South Korea,Premium,High Value,2026-03-12,New,10.0,20.0,222194.55,0.09,2221945.5
CUST08740,C005,46-55,Male,Germany,Premium,High Value,2022-01-12,Loyal,13.0,33.0,361482.1,0.06153846153846154,4699267.3
CUST08741,C009,36-45,Other,Germany,Medium,Regular Buyer,2026-07-23,New,7.0,13.0,165973.0,0.08571428571428572,1161811.0
CUST08742,C006,46-55,Male,Canada,Premium,Regular Buyer,2022-06-08,VIP,7.0,11.0,196763.15,0.1285714285714286,1377342.05
CUST08743,C008,18-25,Female,South Korea,Low,Regular Buyer,2025-08-21,Loyal,7.0,15.0,104784.4,0.07142857142857142,733490.7999999999
CUST08744,C005,26-35,Other,UK,High,High Value,2023-11-26,Regular,14.0,30.0,307787.35,0.10714285714285714,4309022.899999999
CUST08745,C005,18-25,Female,India,Premium,Frequent Buyer,2026-07-05,Loyal,9.0,16.0,233826.05,0.14444444444444446,2104434.4499999997
CUST08746,C010,18-25,Other,Germany,Low,Regular Buyer,2021-12-09,Loyal,4.0,8.0,100049.25,0.1,400197.0
CUST08747,C009,46-55,Other,Singapore,High,Frequent Buyer,2025-05-22,New,9.0,18.0,296185.85,0.08888888888888889,2665672.65
CUST08748,C009,18-25,Female,Japan,Premium,Regular Buyer,2023-02-19,Loyal,7.0,14.0,137909.45,0.07857142857142856,965366.1500000001
CUST08749,C002,56+,Other,South Korea,High,Regular Buyer,2025-08-05,New,3.0,9.0,72250.8,0.03333333333333333,216752.40000000002
CUST08750,C006,46-55,Male,UK,Premium,Frequent Buyer,2024-07-01,Loyal,8.0,22.0,217224.05,0.06875,1737792.4
CUST08751,C007,18-25,Male,Japan,Premium,High Value,2022-06-12,VIP,11.0,25.0,291761.55,0.11818181818181818,3209377.05
CUST08752,C006,36-45,Female,Singapore,Premium,Regular Buyer,2022-08-11,VIP,7.0,15.0,132354.9,0.10714285714285714,926484.2999999999
CUST08753,C004,18-25,Male,UK,Low,Regular Buyer,2024-10-13,Regular,7.0,13.0,113664.05,0.10714285714285714,795648.35
CUST08754,C005,56+,Female,USA,High,Frequent Buyer,2023-08-10,VIP,9.0,17.0,203183.4,0.10555555555555557,1828650.5999999999
CUST08755,C010,56+,Female,Canada,Low,Frequent Buyer,2026-06-25,Loyal,9.0,20.0,196848.8,0.09444444444444444,1771639.2
CUST08756,C002,56+,Male,UK,Premium,High Value,2024-08-10,Regular,12.0,20.0,380341.9,0.10416666666666667,4564102.800000001
CUST08757,C009,56+,Male,Germany,Premium,High Value,2020-08-26,New,10.0,18.0,267291.75,0.09,2672917.5
CUST08758,C006,18-25,Male,Germany,Medium,High Value,2024-09-11,New,10.0,22.0,321721.8,0.095,3217218.0
CUST08759,C005,26-35,Male,South Korea,Medium,Regular Buyer,2024-12-30,Loyal,6.0,12.0,141712.95,0.08333333333333333,850277.7000000001
CUST08760,C004,36-45,Other,USA,Low,Frequent Buyer,2025-06-27,Regular,9.0,18.0,196213.95,0.11666666666666667,1765925.55
CUST08761,C006,46-55,Other,South Korea,Low,High Value,2026-06-06,Loyal,14.0,29.0,310255.65,0.09285714285714286,4343579.100000001
CUST08762,C002,36-45,Other,South Korea,Premium,Frequent Buyer,2021-05-02,New,9.0,15.0,226028.85,0.09444444444444446,2034259.6500000001
CUST08763,C007,18-25,Other,Japan,Medium,High Value,2022-04-09,New,14.0,29.0,346986.15,0.08928571428571429,4857806.100000001
CUST08764,C010,26-35,Other,South Korea,Premium,Regular Buyer,2024-07-02,New,7.0,16.0,177505.6,0.1285714285714286,1242539.2
CUST08765,C009,18-25,Other,UK,Medium,Frequent Buyer,2026-06-08,Loyal,8.0,17.0,166861.1,0.1375,1334888.8
CUST08766,C001,46-55,Other,India,Medium,High Value,2021-06-18,VIP,12.0,24.0,342662.35,0.06666666666666667,4111948.1999999997
CUST08767,C005,36-45,Other,Canada,Low,High Value,2022-05-19,Loyal,13.0,21.0,295062.85,0.0923076923076923,3835817.05
CUST08768,C009,26-35,Male,Canada,High,Regular Buyer,2023-04-03,Regular,7.0,11.0,197275.75,0.08571428571428572,1380930.25
CUST08769,C009,46-55,Female,Japan,Premium,Regular Buyer,2025-07-22,Loyal,6.0,11.0,185110.25,0.05833333333333334,1110661.5
CUST08770,C004,46-55,Female,USA,High,Regular Buyer,2025-11-02,Regular,6.0,14.0,126972.9,0.09166666666666667,761837.3999999999
CUST08771,C010,36-45,Male,Germany,Medium,Regular Buyer,2021-06-16,Regular,5.0,10.0,101348.25,0.16999999999999998,506741.25
CUST08772,C004,46-55,Other,Canada,Low,High Value,2021-12-10,New,13.0,30.0,428559.6,0.08846153846153847,5571274.8
CUST08773,C010,36-45,Female,India,Medium,Frequent Buyer,2023-05-10,Loyal,8.0,15.0,238991.35,0.06875,1911930.8
CUST08774,C003,26-35,Female,USA,Medium,Regular Buyer,2025-03-30,Loyal,7.0,14.0,145655.85,0.09285714285714286,1019590.9500000001
CUST08775,C008,46-55,Female,Canada,Medium,High Value,2025-09-07,VIP,10.0,20.0,207525.0,0.12,2075250.0
CUST08776,C002,18-25,Female,UK,Premium,Premium Loyal,2021-11-18,New,16.0,33.0,450084.8,0.096875,7201356.8
CUST08777,C002,18-25,Female,UK,High,Frequent Buyer,2026-06-12,Loyal,9.0,18.0,225389.45,0.08888888888888889,2028505.05
CUST08778,C003,26-35,Male,Japan,Premium,High Value,2020-09-26,Loyal,14.0,23.0,297913.0,0.08571428571428572,4170782.0
CUST08779,C005,46-55,Female,UK,Medium,Regular Buyer,2022-06-15,VIP,4.0,10.0,111319.0,0.15,445276.0
CUST08780,C007,36-45,Female,Singapore,Premium,Frequent Buyer,2023-12-05,New,9.0,18.0,275926.65,0.07777777777777778,2483339.85
CUST08781,C004,18-25,Female,India,Low,Frequent Buyer,2024-12-08,Loyal,8.0,13.0,167663.8,0.0875,1341310.4
CUST08782,C006,36-45,Male,UK,High,Regular Buyer,2025-06-03,Loyal,7.0,14.0,233597.15,0.10714285714285714,1635180.05
CUST08783,C004,18-25,Male,South Korea,Low,High Value,2025-02-22,Loyal,13.0,24.0,278388.1,0.09615384615384616,3619045.3
CUST08784,C007,18-25,Other,South Korea,Low,Frequent Buyer,2021-03-13,VIP,8.0,19.0,223588.75,0.125,1788710.0
CUST08785,C006,18-25,Female,USA,Premium,Frequent Buyer,2025-08-30,Regular,8.0,19.0,205523.7,0.10625000000000001,1644189.6
CUST08786,C010,46-55,Other,Canada,Low,High Value,2022-04-21,VIP,12.0,27.0,349462.35,0.09583333333333333,4193548.1999999997
CUST08787,C002,36-45,Female,USA,High,High Value,2026-06-13,Regular,13.0,23.0,411726.8,0.1076923076923077,5352448.399999999
CUST08788,C002,18-25,Male,Canada,Premium,Premium Loyal,2020-02-09,Loyal,18.0,38.0,513988.4,0.08333333333333333,9251791.200000001
CUST08789,C001,36-45,Female,Japan,Low,High Value,2024-11-13,Regular,12.0,24.0,265825.8,0.1125,3189909.5999999996
CUST08790,C008,56+,Female,USA,High,Regular Buyer,2020-01-17,Regular,4.0,9.0,88695.8,0.15,354783.2
CUST08791,C010,18-25,Male,South Korea,High,Regular Buyer,2020-12-03,Regular,7.0,16.0,210901.4,0.0642857142857143,1476309.8
CUST08792,C008,26-35,Female,Singapore,Medium,Regular Buyer,2025-09-04,New,7.0,14.0,169050.2,0.1142857142857143,1183351.4000000001
CUST08793,C005,18-25,Male,UK,Premium,High Value,2025-04-16,Loyal,11.0,22.0,235450.15000000002,0.08636363636363636,2589951.6500000004
CUST08794,C007,56+,Male,Singapore,Premium,High Value,2021-10-04,Regular,12.0,24.0,352994.7,0.08333333333333333,4235936.4
CUST08795,C004,26-35,Male,USA,Medium,Frequent Buyer,2024-05-07,Regular,8.0,16.0,182716.59999999998,0.08750000000000001,1461732.7999999998
CUST08796,C002,56+,Female,Singapore,Medium,Regular Buyer,2022-10-27,Regular,6.0,11.0,181482.1,0.09166666666666667,1088892.6
CUST08797,C010,46-55,Male,USA,Low,High Value,2025-08-12,New,11.0,23.0,235375.94999999998,0.10909090909090909,2589135.4499999997
CUST08798,C004,56+,Female,Japan,Medium,High Value,2021-05-05,New,12.0,21.0,317552.0,0.09166666666666667,3810624.0
CUST08799,C004,56+,Male,Singapore,Medium,High Value,2023-12-01,Loyal,12.0,22.0,244327.75,0.11666666666666665,2931933.0
CUST08800,C008,56+,Other,UK,High,High Value,2025-11-20,New,12.0,28.0,271401.05,0.075,3256812.5999999996
CUST08801,C010,46-55,Other,USA,Medium,High Value,2025-11-02,New,10.0,18.0,187377.0,0.11000000000000001,1873770.0
CUST08802,C008,26-35,Male,UK,Medium,Regular Buyer,2021-08-31,Regular,7.0,15.0,136366.5,0.15,954565.5
CUST08803,C008,36-45,Male,Germany,Premium,Regular Buyer,2023-08-02,Loyal,6.0,12.0,173029.55,0.09166666666666667,1038177.2999999999
CUST08804,C006,36-45,Male,Japan,High,Frequent Buyer,2023-03-15,Loyal,9.0,18.0,251893.7,0.14444444444444446,2267043.3000000003
CUST08805,C006,26-35,Female,USA,Medium,High Value,2022-02-26,New,13.0,23.0,308516.0,0.06538461538461539,4010708.0
CUST08806,C008,26-35,Other,Canada,Low,High Value,2020-05-20,New,10.0,15.0,304031.0,0.12,3040310.0
CUST08807,C001,18-25,Female,South Korea,Premium,Regular Buyer,2025-04-08,Loyal,7.0,13.0,155032.1,0.10714285714285714,1085224.7
CUST08808,C004,18-25,Male,Canada,High,Regular Buyer,2024-04-16,Loyal,7.0,12.0,172441.75,0.09999999999999999,1207092.25
CUST08809,C008,26-35,Female,Japan,Medium,High Value,2023-02-28,Regular,13.0,30.0,317494.65,0.10384615384615385,4127430.45
CUST08810,C008,26-35,Female,Japan,Medium,Frequent Buyer,2022-04-30,Regular,8.0,17.0,216298.0,0.15625,1730384.0
CUST08811,C005,36-45,Other,South Korea,Low,High Value,2023-07-03,Regular,10.0,17.0,206560.59999999998,0.13999999999999999,2065605.9999999998
CUST08812,C007,18-25,Female,Germany,Premium,Regular Buyer,2023-07-12,Regular,5.0,11.0,102407.75,0.13,512038.75
CUST08813,C001,56+,Male,UK,High,Frequent Buyer,2020-09-03,Loyal,8.0,14.0,228583.15,0.06875,1828665.2
CUST08814,C004,18-25,Male,South Korea,Low,Frequent Buyer,2023-07-01,Loyal,8.0,18.0,157877.0,0.11875,1263016.0
CUST08815,C004,56+,Female,India,Premium,High Value,2025-09-10,New,13.0,23.0,223593.95,0.12307692307692308,2906721.35
CUST08816,C002,46-55,Female,Singapore,Premium,Premium Loyal,2022-04-20,Regular,18.0,34.0,544876.1,0.10277777777777779,9807769.799999999
CUST08817,C007,46-55,Female,UK,High,High Value,2022-06-30,New,12.0,21.0,279059.7,0.09583333333333333,3348716.4000000004
CUST08818,C001,56+,Other,Germany,Low,Regular Buyer,2023-09-17,New,5.0,11.0,56118.35,0.1,280591.75
CUST08819,C005,46-55,Other,Canada,Low,Regular Buyer,2023-05-14,New,5.0,9.0,98681.3,0.1,493406.5
CUST08820,C006,36-45,Other,Canada,Low,Premium Loyal,2021-02-27,New,15.0,27.0,419760.7,0.12333333333333334,6296410.5
CUST08821,C004,46-55,Other,UK,Premium,High Value,2023-09-14,VIP,10.0,19.0,253094.5,0.045,2530945.0
CUST08822,C002,36-45,Male,India,Low,Frequent Buyer,2020-03-13,New,8.0,13.0,213617.75,0.05625,1708942.0
CUST08823,C010,26-35,Female,UK,Low,High Value,2024-01-28,VIP,14.0,30.0,326825.3,0.08571428571428572,4575554.2
CUST08824,C005,56+,Other,Canada,Premium,Regular Buyer,2020-01-25,VIP,5.0,12.0,62701.8,0.16,313509.0
CUST08825,C006,18-25,Other,USA,High,Frequent Buyer,2022-05-19,Loyal,8.0,17.0,144216.1,0.10625,1153728.8
CUST08826,C002,36-45,Male,Germany,Medium,High Value,2024-09-20,Regular,12.0,29.0,352050.5,0.09999999999999999,4224606.0
CUST08827,C007,18-25,Male,South Korea,High,High Value,2025-03-06,VIP,14.0,24.0,306917.25,0.08928571428571429,4296841.5
CUST08828,C009,56+,Other,South Korea,High,Regular Buyer,2021-07-16,New,5.0,12.0,135828.95,0.06,679144.75
CUST08829,C010,56+,Female,UK,Medium,Frequent Buyer,2026-01-28,VIP,8.0,15.0,166012.8,0.125,1328102.4
CUST08830,C006,46-55,Other,Singapore,Low,High Value,2023-11-22,Loyal,10.0,19.0,214870.25,0.15,2148702.5
CUST08831,C009,18-25,Other,Germany,Low,Frequent Buyer,2022-10-29,Regular,9.0,19.0,238088.55,0.10555555555555556,2142796.9499999997
CUST08832,C003,18-25,Female,Canada,Premium,Frequent Buyer,2021-11-03,New,8.0,17.0,235258.05,0.1125,1882064.4
CUST08833,C007,46-55,Male,Germany,Premium,Regular Buyer,2024-10-19,Loyal,4.0,10.0,52352.6,0.125,209410.4
CUST08834,C002,26-35,Other,UK,Premium,Premium Loyal,2020-04-28,New,16.0,32.0,447185.2,0.128125,7154963.2
CUST08835,C003,36-45,Other,UK,Low,High Value,2024-11-19,New,11.0,24.0,149167.65,0.10909090909090909,1640844.15
CUST08836,C006,26-35,Male,Singapore,High,Regular Buyer,2021-03-15,New,6.0,13.0,208718.3,0.06666666666666667,1252309.7999999998
CUST08837,C008,26-35,Other,UK,High,High Value,2025-03-10,Regular,10.0,22.0,208009.85,0.10500000000000001,2080098.5
CUST08838,C007,46-55,Other,USA,Medium,High Value,2022-08-16,New,10.0,25.0,221348.25,0.05500000000000001,2213482.5
CUST08839,C006,26-35,Female,UK,Premium,Frequent Buyer,2022-06-20,New,9.0,19.0,245761.4,0.05555555555555555,2211852.6
CUST08840,C002,56+,Other,USA,Medium,High Value,2020-12-29,New,10.0,19.0,343741.2,0.1,3437412.0
CUST08841,C008,56+,Other,India,Low,Frequent Buyer,2022-05-20,Regular,8.0,18.0,186033.6,0.08750000000000001,1488268.8
CUST08842,C002,36-45,Other,Germany,Premium,Premium Loyal,2021-07-11,Regular,16.0,30.0,335690.5,0.1,5371048.0
CUST08843,C002,18-25,Male,South Korea,High,Frequent Buyer,2020-09-03,Regular,8.0,16.0,169374.3,0.1125,1354994.4
CUST08844,C001,18-25,Male,USA,Low,Premium Loyal,2023-11-26,VIP,15.0,27.0,360531.7,0.09666666666666668,5407975.5
CUST08845,C002,56+,Male,Japan,Low,Frequent Buyer,2023-08-10,New,9.0,20.0,276388.1,0.13333333333333333,2487492.9
CUST08846,C006,36-45,Male,UK,Medium,High Value,2020-04-05,New,11.0,21.0,296984.45,0.10909090909090909,3266828.95
CUST08847,C002,26-35,Other,South Korea,High,Regular Buyer,2021-04-10,Regular,6.0,10.0,140047.1,0.11666666666666668,840282.6000000001
CUST08848,C007,18-25,Male,India,Premium,High Value,2025-03-29,New,11.0,15.0,280129.6,0.08636363636363636,3081425.5999999996
CUST08849,C008,36-45,Other,Germany,Premium,High Value,2021-01-22,New,11.0,22.0,259594.1,0.1409090909090909,2855535.1
CUST08850,C001,36-45,Male,Canada,Low,Regular Buyer,2023-02-03,VIP,7.0,14.0,127329.65,0.09999999999999999,891307.5499999999
CUST08851,C009,18-25,Female,Japan,Premium,Premium Loyal,2025-08-16,New,17.0,34.0,463300.65,0.09411764705882353,7876111.050000001
CUST08852,C010,56+,Male,Canada,Medium,Frequent Buyer,2023-12-01,New,9.0,19.0,230101.55,0.1,2070913.95
CUST08853,C003,36-45,Male,Singapore,Medium,Regular Buyer,2025-03-30,VIP,5.0,12.0,93368.1,0.03,466840.5
CUST08854,C010,36-45,Male,Germany,Medium,Frequent Buyer,2020-08-17,VIP,9.0,17.0,259443.05,0.08888888888888889,2334987.4499999997
CUST08855,C006,56+,Male,South Korea,Medium,High Value,2020-02-25,VIP,10.0,18.0,258237.05,0.125,2582370.5
CUST08856,C004,36-45,Male,Japan,High,High Value,2024-03-24,New,11.0,19.0,219910.1,0.11818181818181818,2419011.1
CUST08857,C002,36-45,Female,South Korea,Premium,Regular Buyer,2026-02-11,VIP,5.0,11.0,157763.7,0.04,788818.5
CUST08858,C001,46-55,Female,South Korea,Premium,Regular Buyer,2024-12-17,Regular,7.0,17.0,146144.45,0.10714285714285714,1023011.1500000001
CUST08859,C008,18-25,Other,Singapore,Low,Frequent Buyer,2020-10-19,Loyal,8.0,14.0,195564.65,0.1,1564517.2
CUST08860,C003,26-35,Male,South Korea,Medium,High Value,2020-05-15,Regular,13.0,24.0,191201.3,0.0923076923076923,2485616.9
CUST08861,C009,56+,Male,USA,High,High Value,2024-05-18,VIP,14.0,24.0,410044.0,0.06785714285714287,5740616.0
CUST08862,C009,18-25,Other,South Korea,Premium,Frequent Buyer,2020-03-27,VIP,8.0,18.0,187947.9,0.09375,1503583.2
CUST08863,C010,18-25,Other,Japan,Medium,High Value,2020-01-03,VIP,10.0,27.0,203159.4,0.08,2031594.0
CUST08864,C006,18-25,Other,South Korea,High,High Value,2023-07-12,New,13.0,23.0,287656.25,0.1076923076923077,3739531.25
CUST08865,C005,36-45,Male,Canada,High,Regular Buyer,2023-05-10,Regular,7.0,19.0,221172.95,0.09999999999999999,1548210.6500000001
CUST08866,C007,26-35,Female,Germany,High,High Value,2024-06-21,New,11.0,19.0,330239.4,0.09545454545454546,3632633.4000000004
CUST08867,C004,26-35,Male,Canada,High,Premium Loyal,2025-12-28,Loyal,19.0,39.0,436485.45,0.09210526315789473,8293223.55
CUST08868,C006,56+,Other,UK,Premium,Regular Buyer,2022-01-08,VIP,6.0,12.0,180018.45,0.09999999999999999,1080110.7000000002
CUST08869,C008,26-35,Female,Singapore,Low,Regular Buyer,2020-12-30,New,7.0,16.0,220199.55,0.1,1541396.8499999999
CUST08870,C001,26-35,Male,USA,Medium,High Value,2020-11-27,VIP,12.0,22.0,242922.25,0.07916666666666668,2915067.0
CUST08871,C002,46-55,Other,South Korea,Medium,Frequent Buyer,2026-01-24,Regular,9.0,22.0,225644.95,0.1,2030804.55
